"";"comuna";"cut_comuna";"region";"cut_region";"año";"pais";"n";"residencia";"estado"
"2677";"Ñuñoa";13120;"Metropolitana de Santiago";13;2023;"Taiwán";1;"Temporal";"Otorgadas"
"2678";"Ñuñoa";13120;"Metropolitana de Santiago";13;2023;"Ucrania";1;"Temporal";"Otorgadas"
"2679";"Ñuñoa";13120;"Metropolitana de Santiago";13;2023;"Uruguay";1;"Temporal";"Otorgadas"
"2680";"Ñuñoa";13120;"Metropolitana de Santiago";13;2023;"Venezuela";202;"Temporal";"Otorgadas"
"2681";"Algarrobo";5602;"Valparaíso";5;2023;"Argentina";2;"Definitiva";"Otorgadas"
"2682";"Algarrobo";5602;"Valparaíso";5;2023;"Bolivia";1;"Definitiva";"Otorgadas"
"2683";"Algarrobo";5602;"Valparaíso";5;2023;"Brasil";2;"Definitiva";"Otorgadas"
"2684";"Algarrobo";5602;"Valparaíso";5;2023;"China";2;"Definitiva";"Otorgadas"
"2685";"Algarrobo";5602;"Valparaíso";5;2023;"Colombia";6;"Definitiva";"Otorgadas"
"2686";"Algarrobo";5602;"Valparaíso";5;2023;"Ecuador";2;"Definitiva";"Otorgadas"
"2687";"Algarrobo";5602;"Valparaíso";5;2023;"El Salvador";1;"Definitiva";"Otorgadas"
"2688";"Algarrobo";5602;"Valparaíso";5;2023;"Estados Unidos";1;"Definitiva";"Otorgadas"
"2689";"Algarrobo";5602;"Valparaíso";5;2023;"Guatemala";2;"Definitiva";"Otorgadas"
"2690";"Algarrobo";5602;"Valparaíso";5;2023;"Haití";3;"Definitiva";"Otorgadas"
"2691";"Algarrobo";5602;"Valparaíso";5;2023;"Italia";1;"Definitiva";"Otorgadas"
"2692";"Algarrobo";5602;"Valparaíso";5;2023;"México";1;"Definitiva";"Otorgadas"
"2693";"Algarrobo";5602;"Valparaíso";5;2023;"Perú";1;"Definitiva";"Otorgadas"
"2694";"Algarrobo";5602;"Valparaíso";5;2023;"República Dominicana";1;"Definitiva";"Otorgadas"
"2695";"Algarrobo";5602;"Valparaíso";5;2023;"Venezuela";35;"Definitiva";"Otorgadas"
"2696";"Alhué";13502;"Metropolitana de Santiago";13;2023;"Argentina";3;"Definitiva";"Otorgadas"
"2697";"Alhué";13502;"Metropolitana de Santiago";13;2023;"Bolivia";38;"Definitiva";"Otorgadas"
"2698";"Alhué";13502;"Metropolitana de Santiago";13;2023;"Brasil";1;"Definitiva";"Otorgadas"
"2699";"Alhué";13502;"Metropolitana de Santiago";13;2023;"Colombia";4;"Definitiva";"Otorgadas"
"2700";"Alhué";13502;"Metropolitana de Santiago";13;2023;"Ecuador";5;"Definitiva";"Otorgadas"
"2701";"Alhué";13502;"Metropolitana de Santiago";13;2023;"Haití";18;"Definitiva";"Otorgadas"
"2702";"Alhué";13502;"Metropolitana de Santiago";13;2023;"Nicaragua";1;"Definitiva";"Otorgadas"
"2703";"Alhué";13502;"Metropolitana de Santiago";13;2023;"Perú";20;"Definitiva";"Otorgadas"
"2704";"Alhué";13502;"Metropolitana de Santiago";13;2023;"Venezuela";21;"Definitiva";"Otorgadas"
"2705";"Alto Biobío";8314;"Biobío";8;2023;"Ecuador";1;"Definitiva";"Otorgadas"
"2706";"Alto Biobío";8314;"Biobío";8;2023;"Venezuela";3;"Definitiva";"Otorgadas"
"2707";"Alto Hospicio";1107;"Tarapacá";1;2023;"Argentina";7;"Definitiva";"Otorgadas"
"2708";"Alto Hospicio";1107;"Tarapacá";1;2023;"Bolivia";648;"Definitiva";"Otorgadas"
"2709";"Alto Hospicio";1107;"Tarapacá";1;2023;"Brasil";3;"Definitiva";"Otorgadas"
"2710";"Alto Hospicio";1107;"Tarapacá";1;2023;"China";1;"Definitiva";"Otorgadas"
"2711";"Alto Hospicio";1107;"Tarapacá";1;2023;"Colombia";95;"Definitiva";"Otorgadas"
"2712";"Alto Hospicio";1107;"Tarapacá";1;2023;"Cuba";12;"Definitiva";"Otorgadas"
"2713";"Alto Hospicio";1107;"Tarapacá";1;2023;"Ecuador";34;"Definitiva";"Otorgadas"
"2714";"Alto Hospicio";1107;"Tarapacá";1;2023;"España";1;"Definitiva";"Otorgadas"
"2715";"Alto Hospicio";1107;"Tarapacá";1;2023;"Haití";9;"Definitiva";"Otorgadas"
"2716";"Alto Hospicio";1107;"Tarapacá";1;2023;"México";1;"Definitiva";"Otorgadas"
"2717";"Alto Hospicio";1107;"Tarapacá";1;2023;"Otro país";2;"Definitiva";"Otorgadas"
"2718";"Alto Hospicio";1107;"Tarapacá";1;2023;"Pakistán";1;"Definitiva";"Otorgadas"
"2719";"Alto Hospicio";1107;"Tarapacá";1;2023;"Paraguay";9;"Definitiva";"Otorgadas"
"2720";"Alto Hospicio";1107;"Tarapacá";1;2023;"Perú";127;"Definitiva";"Otorgadas"
"2721";"Alto Hospicio";1107;"Tarapacá";1;2023;"República Dominicana";9;"Definitiva";"Otorgadas"
"2722";"Alto Hospicio";1107;"Tarapacá";1;2023;"Venezuela";110;"Definitiva";"Otorgadas"
"2723";"Alto del Carmen";3302;"Atacama";3;2023;"Bolivia";3;"Definitiva";"Otorgadas"
"2724";"Alto del Carmen";3302;"Atacama";3;2023;"Ecuador";1;"Definitiva";"Otorgadas"
"2725";"Alto del Carmen";3302;"Atacama";3;2023;"Perú";1;"Definitiva";"Otorgadas"
"2726";"Ancud";10202;"Los Lagos";10;2023;"Argentina";2;"Definitiva";"Otorgadas"
"2727";"Ancud";10202;"Los Lagos";10;2023;"Bolivia";1;"Definitiva";"Otorgadas"
"2728";"Ancud";10202;"Los Lagos";10;2023;"China";1;"Definitiva";"Otorgadas"
"2729";"Ancud";10202;"Los Lagos";10;2023;"Colombia";10;"Definitiva";"Otorgadas"
"2730";"Ancud";10202;"Los Lagos";10;2023;"Cuba";1;"Definitiva";"Otorgadas"
"2731";"Ancud";10202;"Los Lagos";10;2023;"Ecuador";6;"Definitiva";"Otorgadas"
"2732";"Ancud";10202;"Los Lagos";10;2023;"Estados Unidos";1;"Definitiva";"Otorgadas"
"2733";"Ancud";10202;"Los Lagos";10;2023;"Haití";25;"Definitiva";"Otorgadas"
"2734";"Ancud";10202;"Los Lagos";10;2023;"Perú";1;"Definitiva";"Otorgadas"
"2735";"Ancud";10202;"Los Lagos";10;2023;"República Dominicana";1;"Definitiva";"Otorgadas"
"2736";"Ancud";10202;"Los Lagos";10;2023;"Uruguay";1;"Definitiva";"Otorgadas"
"2737";"Ancud";10202;"Los Lagos";10;2023;"Venezuela";76;"Definitiva";"Otorgadas"
"2738";"Andacollo";4103;"Coquimbo";4;2023;"Argentina";1;"Definitiva";"Otorgadas"
"2739";"Andacollo";4103;"Coquimbo";4;2023;"Bolivia";1;"Definitiva";"Otorgadas"
"2740";"Andacollo";4103;"Coquimbo";4;2023;"Colombia";2;"Definitiva";"Otorgadas"
"2741";"Andacollo";4103;"Coquimbo";4;2023;"Perú";1;"Definitiva";"Otorgadas"
"2742";"Andacollo";4103;"Coquimbo";4;2023;"Venezuela";4;"Definitiva";"Otorgadas"
"2743";"Angol";9201;"La Araucanía";9;2023;"Argentina";2;"Definitiva";"Otorgadas"
"2744";"Angol";9201;"La Araucanía";9;2023;"China";6;"Definitiva";"Otorgadas"
"2745";"Angol";9201;"La Araucanía";9;2023;"Colombia";12;"Definitiva";"Otorgadas"
"2746";"Angol";9201;"La Araucanía";9;2023;"Cuba";1;"Definitiva";"Otorgadas"
"2747";"Angol";9201;"La Araucanía";9;2023;"Ecuador";1;"Definitiva";"Otorgadas"
"2748";"Angol";9201;"La Araucanía";9;2023;"Haití";17;"Definitiva";"Otorgadas"
"2749";"Angol";9201;"La Araucanía";9;2023;"México";1;"Definitiva";"Otorgadas"
"2750";"Angol";9201;"La Araucanía";9;2023;"Pakistán";1;"Definitiva";"Otorgadas"
"2751";"Angol";9201;"La Araucanía";9;2023;"Paraguay";1;"Definitiva";"Otorgadas"
"2752";"Angol";9201;"La Araucanía";9;2023;"Perú";2;"Definitiva";"Otorgadas"
"2753";"Angol";9201;"La Araucanía";9;2023;"Venezuela";46;"Definitiva";"Otorgadas"
"2754";"Antofagasta";2101;"Antofagasta";2;2023;"Alemania";2;"Definitiva";"Otorgadas"
"2755";"Antofagasta";2101;"Antofagasta";2;2023;"Argentina";30;"Definitiva";"Otorgadas"
"2756";"Antofagasta";2101;"Antofagasta";2;2023;"Australia";1;"Definitiva";"Otorgadas"
"2757";"Antofagasta";2101;"Antofagasta";2;2023;"Bolivia";1354;"Definitiva";"Otorgadas"
"2758";"Antofagasta";2101;"Antofagasta";2;2023;"Brasil";14;"Definitiva";"Otorgadas"
"2759";"Antofagasta";2101;"Antofagasta";2;2023;"Bélgica";2;"Definitiva";"Otorgadas"
"2760";"Antofagasta";2101;"Antofagasta";2;2023;"China";11;"Definitiva";"Otorgadas"
"2761";"Antofagasta";2101;"Antofagasta";2;2023;"Colombia";1486;"Definitiva";"Otorgadas"
"2762";"Antofagasta";2101;"Antofagasta";2;2023;"Corea del Sur";2;"Definitiva";"Otorgadas"
"2763";"Antofagasta";2101;"Antofagasta";2;2023;"Cuba";15;"Definitiva";"Otorgadas"
"2764";"Antofagasta";2101;"Antofagasta";2;2023;"Ecuador";95;"Definitiva";"Otorgadas"
"2765";"Antofagasta";2101;"Antofagasta";2;2023;"El Salvador";1;"Definitiva";"Otorgadas"
"2766";"Antofagasta";2101;"Antofagasta";2;2023;"España";4;"Definitiva";"Otorgadas"
"2767";"Antofagasta";2101;"Antofagasta";2;2023;"Estados Unidos";4;"Definitiva";"Otorgadas"
"2768";"Antofagasta";2101;"Antofagasta";2;2023;"Guatemala";1;"Definitiva";"Otorgadas"
"2769";"Antofagasta";2101;"Antofagasta";2;2023;"Haití";6;"Definitiva";"Otorgadas"
"2770";"Antofagasta";2101;"Antofagasta";2;2023;"Honduras";3;"Definitiva";"Otorgadas"
"2771";"Antofagasta";2101;"Antofagasta";2;2023;"India";1;"Definitiva";"Otorgadas"
"2772";"Antofagasta";2101;"Antofagasta";2;2023;"Italia";1;"Definitiva";"Otorgadas"
"2773";"Antofagasta";2101;"Antofagasta";2;2023;"México";2;"Definitiva";"Otorgadas"
"2774";"Antofagasta";2101;"Antofagasta";2;2023;"Nicaragua";2;"Definitiva";"Otorgadas"
"2775";"Antofagasta";2101;"Antofagasta";2;2023;"Otro país";4;"Definitiva";"Otorgadas"
"2776";"Antofagasta";2101;"Antofagasta";2;2023;"Pakistán";3;"Definitiva";"Otorgadas"
"2777";"Antofagasta";2101;"Antofagasta";2;2023;"Panamá";1;"Definitiva";"Otorgadas"
"2778";"Antofagasta";2101;"Antofagasta";2;2023;"Paraguay";40;"Definitiva";"Otorgadas"
"2779";"Antofagasta";2101;"Antofagasta";2;2023;"Perú";350;"Definitiva";"Otorgadas"
"2780";"Antofagasta";2101;"Antofagasta";2;2023;"Polonia";3;"Definitiva";"Otorgadas"
"2781";"Antofagasta";2101;"Antofagasta";2;2023;"Portugal";1;"Definitiva";"Otorgadas"
"2782";"Antofagasta";2101;"Antofagasta";2;2023;"República Dominicana";9;"Definitiva";"Otorgadas"
"2783";"Antofagasta";2101;"Antofagasta";2;2023;"Ucrania";1;"Definitiva";"Otorgadas"
"2784";"Antofagasta";2101;"Antofagasta";2;2023;"Uruguay";2;"Definitiva";"Otorgadas"
"2785";"Antofagasta";2101;"Antofagasta";2;2023;"Venezuela";838;"Definitiva";"Otorgadas"
"2786";"Antuco";8302;"Biobío";8;2023;"Bolivia";1;"Definitiva";"Otorgadas"
"2787";"Antuco";8302;"Biobío";8;2023;"Colombia";1;"Definitiva";"Otorgadas"
"2788";"Arauco";8202;"Biobío";8;2023;"Argentina";1;"Definitiva";"Otorgadas"
"2789";"Arauco";8202;"Biobío";8;2023;"China";1;"Definitiva";"Otorgadas"
"2790";"Arauco";8202;"Biobío";8;2023;"Colombia";6;"Definitiva";"Otorgadas"
"2791";"Arauco";8202;"Biobío";8;2023;"Perú";1;"Definitiva";"Otorgadas"
"2792";"Arauco";8202;"Biobío";8;2023;"Venezuela";19;"Definitiva";"Otorgadas"
"2793";"Arica";15101;"Arica y Parinacota";15;2023;"Alemania";1;"Definitiva";"Otorgadas"
"2794";"Arica";15101;"Arica y Parinacota";15;2023;"Argentina";6;"Definitiva";"Otorgadas"
"2795";"Arica";15101;"Arica y Parinacota";15;2023;"Bolivia";686;"Definitiva";"Otorgadas"
"2796";"Arica";15101;"Arica y Parinacota";15;2023;"Brasil";4;"Definitiva";"Otorgadas"
"2797";"Arica";15101;"Arica y Parinacota";15;2023;"China";5;"Definitiva";"Otorgadas"
"2798";"Arica";15101;"Arica y Parinacota";15;2023;"Colombia";91;"Definitiva";"Otorgadas"
"2799";"Arica";15101;"Arica y Parinacota";15;2023;"Cuba";23;"Definitiva";"Otorgadas"
"2800";"Arica";15101;"Arica y Parinacota";15;2023;"Ecuador";31;"Definitiva";"Otorgadas"
"2801";"Arica";15101;"Arica y Parinacota";15;2023;"España";1;"Definitiva";"Otorgadas"
"2802";"Arica";15101;"Arica y Parinacota";15;2023;"Francia";1;"Definitiva";"Otorgadas"
"2803";"Arica";15101;"Arica y Parinacota";15;2023;"Haití";4;"Definitiva";"Otorgadas"
"2804";"Arica";15101;"Arica y Parinacota";15;2023;"Honduras";5;"Definitiva";"Otorgadas"
"2805";"Arica";15101;"Arica y Parinacota";15;2023;"Indonesia";1;"Definitiva";"Otorgadas"
"2806";"Arica";15101;"Arica y Parinacota";15;2023;"Irán";1;"Definitiva";"Otorgadas"
"2807";"Arica";15101;"Arica y Parinacota";15;2023;"Italia";1;"Definitiva";"Otorgadas"
"2808";"Arica";15101;"Arica y Parinacota";15;2023;"Líbano";1;"Definitiva";"Otorgadas"
"2809";"Arica";15101;"Arica y Parinacota";15;2023;"México";2;"Definitiva";"Otorgadas"
"2810";"Arica";15101;"Arica y Parinacota";15;2023;"Otro país";4;"Definitiva";"Otorgadas"
"2811";"Arica";15101;"Arica y Parinacota";15;2023;"Paraguay";1;"Definitiva";"Otorgadas"
"2812";"Arica";15101;"Arica y Parinacota";15;2023;"Perú";630;"Definitiva";"Otorgadas"
"2813";"Arica";15101;"Arica y Parinacota";15;2023;"República Dominicana";23;"Definitiva";"Otorgadas"
"2814";"Arica";15101;"Arica y Parinacota";15;2023;"Rusia";2;"Definitiva";"Otorgadas"
"2815";"Arica";15101;"Arica y Parinacota";15;2023;"Turquía";1;"Definitiva";"Otorgadas"
"2816";"Arica";15101;"Arica y Parinacota";15;2023;"Ucrania";1;"Definitiva";"Otorgadas"
"2817";"Arica";15101;"Arica y Parinacota";15;2023;"Venezuela";325;"Definitiva";"Otorgadas"
"2818";"Aisén";11201;"Aysén del General Carlos Ibáñez del Campo";11;2023;"Argentina";2;"Definitiva";"Otorgadas"
"2819";"Aisén";11201;"Aysén del General Carlos Ibáñez del Campo";11;2023;"Bolivia";2;"Definitiva";"Otorgadas"
"2820";"Aisén";11201;"Aysén del General Carlos Ibáñez del Campo";11;2023;"Bélgica";1;"Definitiva";"Otorgadas"
"2821";"Aisén";11201;"Aysén del General Carlos Ibáñez del Campo";11;2023;"China";1;"Definitiva";"Otorgadas"
"2822";"Aisén";11201;"Aysén del General Carlos Ibáñez del Campo";11;2023;"Colombia";12;"Definitiva";"Otorgadas"
"2823";"Aisén";11201;"Aysén del General Carlos Ibáñez del Campo";11;2023;"Ecuador";1;"Definitiva";"Otorgadas"
"2824";"Aisén";11201;"Aysén del General Carlos Ibáñez del Campo";11;2023;"Estados Unidos";1;"Definitiva";"Otorgadas"
"2825";"Aisén";11201;"Aysén del General Carlos Ibáñez del Campo";11;2023;"Haití";9;"Definitiva";"Otorgadas"
"2826";"Aisén";11201;"Aysén del General Carlos Ibáñez del Campo";11;2023;"Otro país";2;"Definitiva";"Otorgadas"
"2827";"Aisén";11201;"Aysén del General Carlos Ibáñez del Campo";11;2023;"Perú";3;"Definitiva";"Otorgadas"
"2828";"Aisén";11201;"Aysén del General Carlos Ibáñez del Campo";11;2023;"República Dominicana";1;"Definitiva";"Otorgadas"
"2829";"Aisén";11201;"Aysén del General Carlos Ibáñez del Campo";11;2023;"Venezuela";27;"Definitiva";"Otorgadas"
"2830";"Buin";13402;"Metropolitana de Santiago";13;2023;"Argentina";6;"Definitiva";"Otorgadas"
"2831";"Buin";13402;"Metropolitana de Santiago";13;2023;"Bolivia";28;"Definitiva";"Otorgadas"
"2832";"Buin";13402;"Metropolitana de Santiago";13;2023;"Brasil";3;"Definitiva";"Otorgadas"
"2833";"Buin";13402;"Metropolitana de Santiago";13;2023;"China";3;"Definitiva";"Otorgadas"
"2834";"Buin";13402;"Metropolitana de Santiago";13;2023;"Colombia";38;"Definitiva";"Otorgadas"
"2835";"Buin";13402;"Metropolitana de Santiago";13;2023;"Cuba";3;"Definitiva";"Otorgadas"
"2836";"Buin";13402;"Metropolitana de Santiago";13;2023;"Ecuador";26;"Definitiva";"Otorgadas"
"2837";"Buin";13402;"Metropolitana de Santiago";13;2023;"Haití";132;"Definitiva";"Otorgadas"
"2838";"Buin";13402;"Metropolitana de Santiago";13;2023;"Iraq";1;"Definitiva";"Otorgadas"
"2839";"Buin";13402;"Metropolitana de Santiago";13;2023;"Italia";2;"Definitiva";"Otorgadas"
"2840";"Buin";13402;"Metropolitana de Santiago";13;2023;"Nepal";1;"Definitiva";"Otorgadas"
"2841";"Buin";13402;"Metropolitana de Santiago";13;2023;"Otro país";1;"Definitiva";"Otorgadas"
"2842";"Buin";13402;"Metropolitana de Santiago";13;2023;"Paraguay";1;"Definitiva";"Otorgadas"
"2843";"Buin";13402;"Metropolitana de Santiago";13;2023;"Perú";13;"Definitiva";"Otorgadas"
"2844";"Buin";13402;"Metropolitana de Santiago";13;2023;"República Dominicana";4;"Definitiva";"Otorgadas"
"2845";"Buin";13402;"Metropolitana de Santiago";13;2023;"Venezuela";229;"Definitiva";"Otorgadas"
"2846";"Bulnes";16102;"Ñuble";16;2023;"Argentina";1;"Definitiva";"Otorgadas"
"2847";"Bulnes";16102;"Ñuble";16;2023;"Colombia";1;"Definitiva";"Otorgadas"
"2848";"Bulnes";16102;"Ñuble";16;2023;"Cuba";2;"Definitiva";"Otorgadas"
"2849";"Bulnes";16102;"Ñuble";16;2023;"Haití";12;"Definitiva";"Otorgadas"
"2850";"Bulnes";16102;"Ñuble";16;2023;"México";1;"Definitiva";"Otorgadas"
"2851";"Bulnes";16102;"Ñuble";16;2023;"Venezuela";4;"Definitiva";"Otorgadas"
"2852";"Cabildo";5402;"Valparaíso";5;2023;"Bolivia";11;"Definitiva";"Otorgadas"
"2853";"Cabildo";5402;"Valparaíso";5;2023;"Colombia";1;"Definitiva";"Otorgadas"
"2854";"Cabildo";5402;"Valparaíso";5;2023;"Ecuador";2;"Definitiva";"Otorgadas"
"2855";"Cabildo";5402;"Valparaíso";5;2023;"Haití";23;"Definitiva";"Otorgadas"
"2856";"Cabildo";5402;"Valparaíso";5;2023;"Otro país";1;"Definitiva";"Otorgadas"
"2857";"Cabildo";5402;"Valparaíso";5;2023;"República Dominicana";2;"Definitiva";"Otorgadas"
"2858";"Cabildo";5402;"Valparaíso";5;2023;"Venezuela";8;"Definitiva";"Otorgadas"
"2859";"Cabo de Hornos";12201;"Magallanes y de la Antártica Chilena";12;2023;"Argentina";1;"Definitiva";"Otorgadas"
"2860";"Cabo de Hornos";12201;"Magallanes y de la Antártica Chilena";12;2023;"Venezuela";2;"Definitiva";"Otorgadas"
"2861";"Cabrero";8303;"Biobío";8;2023;"Bolivia";1;"Definitiva";"Otorgadas"
"2862";"Cabrero";8303;"Biobío";8;2023;"China";1;"Definitiva";"Otorgadas"
"2863";"Cabrero";8303;"Biobío";8;2023;"Colombia";5;"Definitiva";"Otorgadas"
"2864";"Cabrero";8303;"Biobío";8;2023;"Haití";5;"Definitiva";"Otorgadas"
"2865";"Cabrero";8303;"Biobío";8;2023;"Perú";2;"Definitiva";"Otorgadas"
"2866";"Cabrero";8303;"Biobío";8;2023;"Venezuela";24;"Definitiva";"Otorgadas"
"2867";"Calama";2201;"Antofagasta";2;2023;"Argentina";16;"Definitiva";"Otorgadas"
"2868";"Calama";2201;"Antofagasta";2;2023;"Bolivia";1735;"Definitiva";"Otorgadas"
"2869";"Calama";2201;"Antofagasta";2;2023;"Brasil";3;"Definitiva";"Otorgadas"
"2870";"Calama";2201;"Antofagasta";2;2023;"Colombia";289;"Definitiva";"Otorgadas"
"2871";"Calama";2201;"Antofagasta";2;2023;"Cuba";3;"Definitiva";"Otorgadas"
"2872";"Calama";2201;"Antofagasta";2;2023;"Ecuador";20;"Definitiva";"Otorgadas"
"2873";"Calama";2201;"Antofagasta";2;2023;"España";5;"Definitiva";"Otorgadas"
"2874";"Calama";2201;"Antofagasta";2;2023;"Haití";4;"Definitiva";"Otorgadas"
"2875";"Calama";2201;"Antofagasta";2;2023;"Honduras";1;"Definitiva";"Otorgadas"
"2876";"Calama";2201;"Antofagasta";2;2023;"Marruecos";2;"Definitiva";"Otorgadas"
"2877";"Calama";2201;"Antofagasta";2;2023;"México";3;"Definitiva";"Otorgadas"
"2878";"Calama";2201;"Antofagasta";2;2023;"Nepal";1;"Definitiva";"Otorgadas"
"2879";"Calama";2201;"Antofagasta";2;2023;"Otro país";2;"Definitiva";"Otorgadas"
"2880";"Calama";2201;"Antofagasta";2;2023;"Paraguay";22;"Definitiva";"Otorgadas"
"2881";"Calama";2201;"Antofagasta";2;2023;"Perú";102;"Definitiva";"Otorgadas"
"2882";"Calama";2201;"Antofagasta";2;2023;"República Dominicana";19;"Definitiva";"Otorgadas"
"2883";"Calama";2201;"Antofagasta";2;2023;"Venezuela";311;"Definitiva";"Otorgadas"
"2884";"Calbuco";10102;"Los Lagos";10;2023;"Colombia";3;"Definitiva";"Otorgadas"
"2885";"Calbuco";10102;"Los Lagos";10;2023;"Corea del Sur";4;"Definitiva";"Otorgadas"
"2886";"Calbuco";10102;"Los Lagos";10;2023;"Haití";10;"Definitiva";"Otorgadas"
"2887";"Calbuco";10102;"Los Lagos";10;2023;"Venezuela";34;"Definitiva";"Otorgadas"
"2888";"Caldera";3102;"Atacama";3;2023;"Bolivia";5;"Definitiva";"Otorgadas"
"2889";"Caldera";3102;"Atacama";3;2023;"China";1;"Definitiva";"Otorgadas"
"2890";"Caldera";3102;"Atacama";3;2023;"Colombia";10;"Definitiva";"Otorgadas"
"2891";"Caldera";3102;"Atacama";3;2023;"Cuba";4;"Definitiva";"Otorgadas"
"2892";"Caldera";3102;"Atacama";3;2023;"Ecuador";2;"Definitiva";"Otorgadas"
"2893";"Caldera";3102;"Atacama";3;2023;"España";2;"Definitiva";"Otorgadas"
"2894";"Caldera";3102;"Atacama";3;2023;"Haití";3;"Definitiva";"Otorgadas"
"2895";"Caldera";3102;"Atacama";3;2023;"Nicaragua";1;"Definitiva";"Otorgadas"
"2896";"Caldera";3102;"Atacama";3;2023;"Perú";11;"Definitiva";"Otorgadas"
"2897";"Caldera";3102;"Atacama";3;2023;"República Dominicana";1;"Definitiva";"Otorgadas"
"2898";"Caldera";3102;"Atacama";3;2023;"Venezuela";39;"Definitiva";"Otorgadas"
"2899";"Calera";5502;"Valparaíso";5;2023;"Argentina";1;"Definitiva";"Otorgadas"
"2900";"Calera";5502;"Valparaíso";5;2023;"Bolivia";6;"Definitiva";"Otorgadas"
"2901";"Calera";5502;"Valparaíso";5;2023;"China";6;"Definitiva";"Otorgadas"
"2902";"Calera";5502;"Valparaíso";5;2023;"Colombia";17;"Definitiva";"Otorgadas"
"2903";"Calera";5502;"Valparaíso";5;2023;"Ecuador";7;"Definitiva";"Otorgadas"
"2904";"Calera";5502;"Valparaíso";5;2023;"Estados Unidos";1;"Definitiva";"Otorgadas"
"2905";"Calera";5502;"Valparaíso";5;2023;"Haití";76;"Definitiva";"Otorgadas"
"2906";"Calera";5502;"Valparaíso";5;2023;"Paraguay";1;"Definitiva";"Otorgadas"
"2907";"Calera";5502;"Valparaíso";5;2023;"Perú";3;"Definitiva";"Otorgadas"
"2908";"Calera";5502;"Valparaíso";5;2023;"Venezuela";119;"Definitiva";"Otorgadas"
"2909";"Calera de Tango";13403;"Metropolitana de Santiago";13;2023;"Argentina";1;"Definitiva";"Otorgadas"
"2910";"Calera de Tango";13403;"Metropolitana de Santiago";13;2023;"Bolivia";2;"Definitiva";"Otorgadas"
"2911";"Calera de Tango";13403;"Metropolitana de Santiago";13;2023;"Colombia";8;"Definitiva";"Otorgadas"
"2912";"Calera de Tango";13403;"Metropolitana de Santiago";13;2023;"Cuba";1;"Definitiva";"Otorgadas"
"2913";"Calera de Tango";13403;"Metropolitana de Santiago";13;2023;"Haití";33;"Definitiva";"Otorgadas"
"2914";"Calera de Tango";13403;"Metropolitana de Santiago";13;2023;"Honduras";1;"Definitiva";"Otorgadas"
"2915";"Calera de Tango";13403;"Metropolitana de Santiago";13;2023;"México";1;"Definitiva";"Otorgadas"
"2916";"Calera de Tango";13403;"Metropolitana de Santiago";13;2023;"Perú";2;"Definitiva";"Otorgadas"
"2917";"Calera de Tango";13403;"Metropolitana de Santiago";13;2023;"Venezuela";19;"Definitiva";"Otorgadas"
"2918";"Calle Larga";5302;"Valparaíso";5;2023;"Argentina";4;"Definitiva";"Otorgadas"
"2919";"Calle Larga";5302;"Valparaíso";5;2023;"Bolivia";2;"Definitiva";"Otorgadas"
"2920";"Calle Larga";5302;"Valparaíso";5;2023;"Brasil";2;"Definitiva";"Otorgadas"
"2921";"Calle Larga";5302;"Valparaíso";5;2023;"Cuba";1;"Definitiva";"Otorgadas"
"2922";"Calle Larga";5302;"Valparaíso";5;2023;"Haití";3;"Definitiva";"Otorgadas"
"2923";"Calle Larga";5302;"Valparaíso";5;2023;"Venezuela";10;"Definitiva";"Otorgadas"
"2924";"Camiña";1402;"Tarapacá";1;2023;"Bolivia";7;"Definitiva";"Otorgadas"
"2925";"Camiña";1402;"Tarapacá";1;2023;"Guatemala";1;"Definitiva";"Otorgadas"
"2926";"Canela";4202;"Coquimbo";4;2023;"Colombia";2;"Definitiva";"Otorgadas"
"2927";"Canela";4202;"Coquimbo";4;2023;"Haití";1;"Definitiva";"Otorgadas"
"2928";"Canela";4202;"Coquimbo";4;2023;"República Dominicana";2;"Definitiva";"Otorgadas"
"2929";"Canela";4202;"Coquimbo";4;2023;"Venezuela";1;"Definitiva";"Otorgadas"
"2930";"Carahue";9102;"La Araucanía";9;2023;"Bolivia";1;"Definitiva";"Otorgadas"
"2931";"Carahue";9102;"La Araucanía";9;2023;"Cuba";2;"Definitiva";"Otorgadas"
"2932";"Carahue";9102;"La Araucanía";9;2023;"Ecuador";1;"Definitiva";"Otorgadas"
"2933";"Carahue";9102;"La Araucanía";9;2023;"Venezuela";1;"Definitiva";"Otorgadas"
