comuna;cut_comuna;region;poblacion;hogares;ytotcorh;ytrabajocorh;ypchautcor;ypc;numper;v12mt;p9;esc;edad;ytotcor;yoprcor;ytrabajocor;y2803;y0101;ytot;dau;qaut;dautr;qautr;originario_p;extranjero_p;pobreza_p;pobreza_multi_p;inactivos_p;desocupados_p;independientes_p;trabajo_familiar_no_remunerado_p;trabajo_servicio_domestico_p;trabajo_empleador_p;trabajo_domestico_p;fonasa_p;isapre_p;estudios_basica_o_menos_p;estudios_sin_media_o_menos_p;estudios_superiores_p;estudios_superiores_incompletos_p;ingreso_ocup_princ_menor_mediana_p;ingreso_ocup_princ_menor_2medianas_p;ingreso_ytrabajocor_menor_mediana_p;ingreso_ytrabajocor_menor_2medianas_p;pension_menor_mediana_p;pension_menor_salario_minimo_p;hogar_jefatura_femenina_p;hacinamiento_p;men18c_p;rural_p;may60c_p;vivienda_propia_p;vivienda_arrendada_p;vivienda_pequeña_p;vivienda_mediana_p;vivienda_grande_p;sector_malo_p;sector_dañado_p;ingreso_percapita_hogar_menor_mediana_p;ingreso_total_hogar_menor_mediana_p;ingreso_trabajo_hogar_menor_mediana_p;carencia_estado_vivienda_p;carencia_servicios_basicos_p
Nogales;5506;Región de Valparaíso;23607;7737;1074833,682176554;627553,900478221;261216,737236655;396277,126405584;3,05053638361122;40,0000000000000;3,10055577097066;10,36415658074644;42,1322065489050;281936,299063837;451425,859467456;513262,147612003;312489,110671937;517089,537553296;247786,951539798;NA;NA;4,40115220061846;2,46888634726988;0,01766425212860592;0,03109247257169484;0,05100182149362478;0,1042487397805736;0,4055153132545432;0,02550091074681239;0,0887872241284365;0,002626339645020545;0,00254161901131020;0,01457194899817851;0,01495319184987504;0,925191680433770;0,04532553903503198;0,28906680221968062;0,3299445079849198;0,1032320921760495;0,06764942601770661;0,2998263227008938;0,382937264370737;0,2604312280255856;0,362689032913966;0,02054475367475749;0,04159783115177702;0,4787385291456637;0,3790875016156133;0,4117875145405196;0,135711516091508333;0,584852009822929;0,5790358019904356;0,1740984877859635;0,03399250355434923;0,940545431045625;0,01137391753909784;0,00400672095127310;0,02197234070052992;0,7380121494119167;0,6459868165955797;0,6075998449011245;0,0828486493472922;0,07690319245185473
Nueva Imperial;9111;Región de La Araucanía;34015;11756;847834,799251446;432660,593143927;191234,642225247;331128,823579449;2,89316093909493;75,5131264916468;2,89316093909493;10,41189346953666;38,9557548140526;222435,970748199;401432,718879192;387710,763889947;213108,045977011;451773,061931572;208157,588269881;NA;NA;4,59053358812289;2,55960605615170;0,55728355137439367;0,00000000000000000;0,09780978979861826;0,2621784506835220;0,4334558283110392;0,04198147875937087;0,1017492282816405;0,000000000000000000;0,01217110098485962;0,00626194326032633;0,01452300455681317;0,957283551374394;0,00687931794796413;0,24459797148316920;0,3320887843598412;0,1019256210495370;0,08178744671468470;0,2579744230486550;0,310833455828311;0,3043951198000882;0,367749522269587;0,03192709098926944;0,03836542701749229;0,5419360326641715;0,3172847907451514;0,4240387887036407;0,460871044572984001;0,567284790745151;0,6930928887376658;0,1132187818986050;0,01650221163661109;0,806736985369173;0,10547805375978224;0,17565498468866961;0,06728479074515141;0,8297039809458999;0,7830044232732222;0,7949982987410684;0,1544743109901327;0,17165702619938755
Olivar;6111;Región del Libertador Gral. Bernardo O'Higgins;14875;4991;1271672,123422160;804181,177920257;329170,422360248;483188,161691044;2,96633941093969;NA;3,10679222600681;10,66135757171448;38,9711596638655;344785,785344538;589337,263835878;611915,063186400;187281,524926686;641629,222466520;341734,247327731;NA;NA;4,86483746705413;2,71136041089410;0,07852100840336135;0,03818487394957983;0,10709243697478991;0,1647058823529412;0,3540168067226891;0,01593277310924370;0,0754285714285714;0,000000000000000000;0,00524369747899160;0,01626890756302521;0,01062184873949580;0,794823529411765;0,15200000000000000;0,27005042016806724;0,3332436974789916;0,1808403361344538;0,05989915966386555;0,2686386554621848;0,382252100840336;0,2506890756302521;0,384806722689076;0,01519327731092437;0,02292436974789916;0,3273893007413344;0,4534161490683230;0,3832899218593468;0,307152875175315587;0,513524343818874;0,5970747345221399;0,1218192746944500;0,01662993388098577;0,859146463634542;0,12422360248447205;0,00901622921258265;0,01602885193348027;0,5596072931276297;0,5403726708074534;0,6521739130434783;0,1126026848326989;0,04127429372871168
Olmué;5803;Región de Valparaíso;19877;6695;1260428,415533981;640391,445556385;286224,766094100;463268,531889470;2,96878267363704;60,4724409448819;3,03300970873786;10,40607473690844;41,3323942244806;336542,688333249;473491,272660550;497827,474753337;672103,620474407;583672,719768882;315149,366856165;NA;NA;4,65578306585501;2,58434371384012;0,04447351209941138;0,01036373698244202;0,07647029229763043;0,2889772098405192;0,3340041253710319;0,04251144538914323;0,1481611913266589;0,002414851335714645;0,01670272173869296;0,00648991296473311;0,04885043014539418;0,898878100316949;0,06313830054837249;0,27252603511596318;0,3629320319967802;0,1350807465915380;0,05569250892991900;0,2966242390702822;0,375911857926246;0,2823363686673039;0,391759319816874;0,01147054384464456;0,01791014740655028;0,5774458551157581;0,3492158327109783;0,3880507841672890;0,327707244212098570;0,515907393577297;0,6421209858103062;0,0760268857356236;0,08528752800597461;0,748767737117252;0,10903659447348768;0,05003734129947722;0,01179985063480209;0,5626587005227782;0,5938760268857356;0,6598954443614637;0,2367438386855863;0,27781926811053026
Osorno;10301;Región de Los Lagos;175275;65729;1290381,768504009;805025,041838458;389650,558733588;557852,380273547;2,66390786410869;68,4369114877589;2,68519222869662;11,27228582543696;39,6579546427043;387285,694132078;639255,660836763;690464,515256579;355487,534121929;708553,198530766;371381,496967622;NA;NA;5,30392039323822;2,88796592848865;0,30021394950791613;0,01719583511624590;0,06659820282413351;0,1364199115675367;0,3516987590928541;0,03715875053487377;0,0800000000000000;0,002025388674939381;0,01769790329482242;0,01862216516902011;0,01804022250748823;0,847725003565825;0,11851661674511482;0,21441734417344174;0,2896476964769648;0,1889259734702610;0,09685922122379119;0,2682413350449294;0,363634288974469;0,2386535444301811;0,368272714306090;0,01711025531307945;0,02497218656397090;0,5228437980191392;0,2464969800240381;0,3675698702247105;0,061753563875914741;0,445602397723988;0,6324909857140684;0,2188683838184059;0,05685466080421123;0,858205662645103;0,07686105067778302;0,04200581174215338;0,15331132376880829;0,5536369030412756;0,5949124435180818;0,5889029195636629;0,1608726741620898;0,04749806021695142
Ovalle;4301;Región de Coquimbo;123259;40178;1030965,415252128;635360,027054607;268283,682960824;397479,747946637;3,06125242670118;58,6767643142477;3,20857185524416;10,83362083298695;35,6305016266561;264931,173196278;478573,363658214;494928,470993516;259323,942857143;503412,829427533;254525,811226766;NA;NA;4,55397385450880;2,51212155702254;0,12508620060198444;0,03716564307677330;0,10546085884195069;0,1820637843889696;0,3217614940896811;0,04514883294526160;0,0791504068668414;0,001622599566765916;0,00380499598406607;0,01344323741065561;0,01974703672754119;0,880560445890361;0,03354724604288531;0,20861762629909378;0,2975279695600321;0,1054202938527815;0,07953983076286518;0,3010814626112495;0,384823826252038;0,2888795138691698;0,392628530168182;0,01526054892543344;0,02106945537445542;0,5141122007068545;0,3662949873064861;0,5003484494001692;0,285952511324605529;0,374931554582110;0,6507292548160685;0,1739758076559311;0,04268505152073274;0,847453830454478;0,03509383244561701;0,02595948031260889;0,13651749713773706;0,6726317885409926;0,6380606301956294;0,6321867688784907;0,1651152371944845;0,05413410324057942
Padre Hurtado;13604;Región Metropolitana de Santiago;78868;24533;1716855,799249990;1181304,623242164;428566,897851873;596663,049158277;3,21493498552969;57,3947528981086;3,21493498552969;11,37208218071053;36,2665212760562;422505,858814728;656104,565909617;707533,530271959;291567,890314020;676009,321077246;416381,807120759;NA;NA;4,82898006796166;2,62853121671654;0,10636760156210377;0,03117867829791551;0,00275143277374854;0,2265304052340620;0,2867322615002282;0,03607293198762489;0,0723233757671045;0,000000000000000000;0,00680884515899985;0,01794137039103312;0,00896434548866460;0,803202819901608;0,12460059846832683;0,15893645077851601;0,2437490490439722;0,1421742658619465;0,08624537201399807;0,2500000000000000;0,432355327889638;0,2157148653446265;0,415326875285287;0,01819495866511132;0,02543490389004412;0,5537031753148820;0,4339461133982799;0,4856723596788000;0,092365385399258149;0,348550931398524;0,8428239514123833;0,1114824929686545;0,01308441690783842;0,851669180287776;0,06843842986997106;0,00676639628255819;0,04194350466718298;0,4495984999796193;0,2721640239677169;0,3169608282721232;0,0548648758814658;0,02062528023478580
Padre Las Casas;9112;Región de La Araucanía;84155;28996;994420,605255897;577563,668885363;239948,425748379;381056,795971858;2,90402124430956;64,7123287671233;2,91785073803283;10,65778022743096;39,5327431525162;266167,596957994;494544,858419965;499037,854961832;282949,786830886;550568,503335589;253634,409541917;NA;NA;5,01116986512982;2,74931970768225;0,43959360703463846;0,00182995662765136;0,13328976293743688;0,1775533242231596;0,4013071118768938;0,05120313706850455;0,1007307943675361;0,003600499079080268;0,01088467708395223;0,00444418038143901;0,01517438060721288;0,922369437347751;0,03277285960430159;0,22629671439605489;0,3184481017170697;0,1106410789614402;0,08338185491058167;0,2476382864951577;0,327360228150437;0,2606737567583625;0,365979442695027;0,01260768819440319;0,02206642504901669;0,5468340460753207;0,3216995447647951;0,4088150089667540;0,372741067733480480;0,449993102496896;0,7490688370809767;0,1112912125810457;0,03566009104704097;0,875189681335357;0,06900951855428335;0,02645192440336598;0,01983032142364464;0,6995447647951442;0,6997861774037798;0,7079597185818733;0,1340529728238378;0,13305283487377570
Paiguano;4105;Región de Coquimbo;4693;1634;1021928,165850673;554644,417380661;283554,388004896;452465,547735618;2,87148102815177;NA;2,87148102815177;10,38640087383943;39,0786277434477;272824,666098444;436437,973209086;486173,878009631;148157,024793388;496248,858447489;272824,666098444;NA;NA;4,23162156403154;2,42595354783720;0,14468357127636905;0,00000000000000000;0,03409333049222246;0,1826124014489665;0,4025143831238014;0,01193266567227786;0,1342424888131259;0,000000000000000000;0,00000000000000000;0,04496057958661837;0,00000000000000000;0,970594502450458;0,00681866609844449;0,24525889622842531;0,3236735563605370;0,0818239931813339;0,05668016194331984;0,2868101427658215;0,352226720647773;0,2556999786916684;0,371404219049648;0,02578308118474323;0,02578308118474323;0,4443084455324358;0,3231334149326806;0,4791921664626683;1,000000000000000000;0,586903304773562;0,6132190942472461;0,1168910648714810;0,01897184822521420;0,896572827417381;0,08445532435740515;0,03427172582619339;0,00000000000000000;0,6774785801713586;0,6505507955936353;0,7949816401468788;0,1823745410036720;0,20012239902080783
Paillaco;14107;Región de Los Ríos;20888;6908;1178987,463375796;680697,820497973;325603,326867400;465153,903300521;3,02489866821077;75,3584905660377;3,05269253039954;9,80196721311475;37,7480850248947;327990,078561854;561578,283265733;549478,533668459;358844,859813084;463955,758067525;327990,078561854;NA;NA;4,12523937188817;2,29950210647262;0,17493297587131368;0,00172347759479127;0,06295480658751436;0,1599961700497894;0,3832343929528916;0,04212945231711988;0,1048927613941019;0,003782075833014171;0,02202221371122175;0,00823439295289161;0,02671390271926465;0,955381080045959;0,01804864036767522;0,27053810800459593;0,3616430486403677;0,0675507468402911;0,06936997319034853;0,2865760245116813;0,354940635771735;0,2821237073918039;0,392282650325546;0,01354844887016469;0,02226158559938721;0,5096988998262884;0,3717429067747539;0,4274753908511870;0,425593514765489289;0,481181239143023;0,6378112333526347;0,1278228141285466;0,08902721482339317;0,764475969889983;0,10813549507817023;0,02953097857556456;0,00854082223508975;0,7847423277359583;0,6726983207874928;0,6715402431962941;0,1330341632889404;0,03691372321945571
Paine;13404;Región Metropolitana de Santiago;86261;26235;1471310,616771488;898009,559367258;328644,799847532;495707,295330665;3,28846960167715;NA;3,33055079092815;10,89190139297799;36,5878322764633;347241,921552034;561536,920438695;610370,797185581;368038,204184425;541686,674008811;330865,512491161;NA;NA;3,79872711886020;2,13355977788340;0,05832299648740451;0,05505384820486663;0,03762998342240410;0,1657411808349080;0,3325141141419645;0,02590973904777362;0,1161243203765317;0,001634574141268940;0,00813809253312621;0,01744705023127485;0,02433312852853549;0,893370120912116;0,08092880907942175;0,21827940784363734;0,3133977115962022;0,1364579589849411;0,09623120529555651;0,2902122627838769;0,395451014943022;0,2748287174968990;0,400888002689512;0,01643848320793870;0,02086690393109285;0,5195730893844102;0,4401753382885458;0,4760434534019440;0,429464455879550233;0,429426338860301;0,6488660186773394;0,1084048027444254;0,03720221078711645;0,819210977701544;0,14358681151133981;0,04204307223175148;0,03628740232513818;0,5467505241090147;0,4176862969315799;0,4908709738898418;0,0845054316752430;0,10764246235944350
Palmilla;6306;Región del Libertador Gral. Bernardo O'Higgins;13485;5003;971536,897261643;551861,641615031;261017,395762542;419494,417149710;2,69558265040975;NA;2,81131321207276;9,26645984143399;45,6459770114943;278306,120504264;472882,279161441;468275,302696286;354025,058201058;506057,396075121;276409,196588802;NA;NA;4,41082684464220;2,45383759733037;0,00556173526140156;0,00000000000000000;0,09091583240637746;0,1804968483500185;0,4222469410456062;0,02454579162031887;0,0562847608453838;0,006154987022617723;0,01142009640341120;0,00615498702261772;0,02365591397849462;0,975380051909529;0,01957730812013348;0,36611049314052652;0,4493882091212458;0,0921764923989618;0,02454579162031887;0,2997404523544679;0,397923618835743;0,3099740452354468;0,421357063403782;0,00504263997033741;0,02298850574712644;0,5290825504697182;0,2092744353387967;0,2952228662802319;0,779932040775534685;0,634619228462922;0,8558864681191285;0,0441734959024585;0,03018189086548071;0,924045572656406;0,04577253647811313;0,00000000000000000;0,00000000000000000;0,6500099940035978;0,6829902058764741;0,6941834899060564;0,0715570657605437;0,01659004597241655
Panguipulli;14108;Región de Los Ríos;36174;13495;997030,973768062;572905,755168581;262061,907299000;417398,103593924;2,68047424972212;NA;2,70166728417933;9,70266479663394;39,7745341958313;296227,131503290;486484,160538952;475861,389326604;264563,725490196;497949,014925373;288317,811770885;NA;NA;4,33974677945486;2,42627301376679;0,43218886493061315;0,01219107646375850;0,10842041245093161;0,2540775142367446;0,3702106485320949;0,04027754740974181;0,1443025377342843;0,001990379830817715;0,01713938187648587;0,01398794714435783;0,02153480400287499;0,971858240725383;0,01415381213025930;0,32379609664399844;0,3922154033283574;0,1007629789351468;0,06054071985403881;0,2965389506275226;0,371261126776138;0,3197047603250954;0,423149223198983;0,02134129485265661;0,03145905899264665;0,4500926268988514;0,2699518340125973;0,3942200815116710;0,552426824749907341;0,470174138569841;0,5496850685439052;0,1094479436828455;0,02067432382363838;0,929381252315672;0,04994442386068915;0,01756206002223045;0,02541682104483142;0,7347906632085958;0,7366432011856243;0,6918858836606151;0,0996665431641349;0,28403112263801406
Panquehue;5704;Región de Valparaíso;7755;2851;976139,957207997;562029,388635566;278772,475271834;403006,066994037;2,71659066994037;NA;2,76008418098913;9,65047534165181;42,1531914893617;286325,211992263;450687,874228622;452310,625035241;279769,759450172;468067,875048207;277008,893230174;NA;NA;4,72263056092843;2,59148936170213;0,02746615087040619;0,05493230174081238;0,09916183107672469;0,2335267569310122;0,3753707285622179;0,03713733075435203;0,0789168278529981;0,000000000000000000;0,00361057382333978;0,02553191489361702;0,00786589297227595;0,941843971631206;0,00709219858156028;0,28291424887169569;0,3993552546744036;0,0776273372018053;0,07543520309477757;0,3138620245003224;0,431592520954223;0,3099935525467440;0,450161186331399;0,03391360412637008;0,07504835589941973;0,4415994387934058;0,2367590319186250;0,3188354963170817;0,472816555594528232;0,561206594177482;0,6208347948088390;0,1441599438793406;0,00000000000000000;0,954401964223080;0,04559803577692038;0,01157488600491056;0,00000000000000000;0,6636267976148720;0,6180287618379516;0,6159242371097861;0,0792704314275693;0,02034373903893371
Papudo;5403;Región de Valparaíso;6350;2277;1307162,766798419;756662,181818182;357137,205094423;554633,916996047;2,79051383399209;71,6363636363636;2,88274044795784;9,94427304280756;42,2370078740157;363841,568346457;667833,739837398;684889,821329089;218022,624434389;637139,522258415;363841,568346457;NA;NA;4,43952755905512;2,47165354330709;0,05606299212598425;0,00755905511811024;0,08503937007874016;0,1834645669291338;0,3896062992125984;0,03543307086614173;0,0737007874015748;0,002047244094488189;0,02944881889763780;0,02582677165354331;0,04173228346456693;0,920000000000000;0,06645669291338582;0,28157480314960631;0,4267716535433071;0,1357480314960630;0,02299212598425197;0,2570078740157480;0,321102362204724;0,2477165354330709;0,319370078740157;0,03480314960629921;0,03480314960629921;0,4501537110232762;0,2411067193675889;0,3719806763285024;0,070267896354852880;0,572244180939833;0,6389986824769434;0,1124286341677646;0,31313131313131315;0,503293807641634;0,11111111111111110;0,05884936319718929;0,00000000000000000;0,5647782169521300;0,5625823451910409;0,6363636363636364;0,0685111989459816;0,00000000000000000
Paredones;6206;Región del Libertador Gral. Bernardo O'Higgins;6298;2958;751511,929682218;340705,017917512;172596,390466531;377066,106152806;2,12609871534821;NA;2,12609871534821;7,87403029183598;47,7770720863766;261217,656081296;456758,417824629;437687,664932813;NA;448666,877370417;249573,671006669;NA;NA;3,31676722769133;1,92203874245792;0,01746586217846936;0,01032073674182280;0,06128929818990156;0,1903778977453160;0,4336297237218165;0,06922832645284217;0,0654175928866307;0,007462686567164179;0,01032073674182280;0,03270879644331534;0,01778342330898698;0,953953636074944;0,03556684661797396;0,48412194347411874;0,5120673229596697;0,1090822483328041;0,00000000000000000;0,2740552556367101;0,313591616386154;0,2861225785963798;0,348523340743093;0,00000000000000000;0,00000000000000000;0,3242055442866802;0,0841784989858012;0,2785665990534145;0,743407707910750504;0,535158891142664;0,7217714672075727;0,1331981068289385;0,02873563218390805;0,854969574036511;0,11629479377958080;0,00000000000000000;0,00000000000000000;0,7954699121027722;0,8289384719405003;0,8215010141987830;0,0665990534144692;0,07775524002704530
Parral;7404;Región del Maule;45207;18130;888095,067512410;504847,769056812;253359,628461114;399107,569277441;2,49266409266409;60,0000000000000;2,54429123000552;10,53236110736717;40,7923109252992;279358,498440507;528932,665346290;540766,389292250;307232,616822430;564425,789684126;277667,530802752;NA;NA;4,67449731236313;2,58866989625500;0,01911208441170615;0,01471011126595439;0,08613710266109231;0,1266396796956224;0,4102683212776783;0,03262769040192891;0,0761607715619262;0,000000000000000000;0,00856062114274338;0,00871546441922711;0,01891300019908421;0,914880438870087;0,05373061693985445;0,27659433273608069;0,3730616939854448;0,1397349967925321;0,07266573760700776;0,2544517441989073;0,332227309929878;0,2435684739089079;0,342292122901321;0,01645762824341363;0,02369102130201075;0,5237727523441810;0,2107556536127965;0,3397131825703254;0,235741864313292887;0,450910093767237;0,6779922779922780;0,1261445118587976;0,01660231660231660;0,904633204633205;0,07562051847766134;0,03645890788747932;0,04401544401544401;0,6915057915057915;0,7733039161610590;0,7525096525096525;0,0956977385548814;0,03728626585769443
Pedro Aguirre Cerda;13121;Región Metropolitana de Santiago;106077;33610;1310688,719696519;875203,622195775;336035,073936328;482526,974739661;3,15602499256174;70,0000000000000;3,49705444808093;11,02831502937147;38,6566079357448;332171,058966600;477408,266023526;547423,286099840;222471,393643032;525624,437131971;320383,497864759;NA;NA;4,14974028300197;2,34987791887025;0,10025736021946322;0,09049086983983333;0,06064462607351264;0,1902391658889298;0,2803812325009191;0,03308917107384259;0,1409919209630740;0,000000000000000000;0,02231397946774513;0,01433864079866512;0,03137343627742112;0,895519292589345;0,04353441368062822;0,17824787654251156;0,2935886195876580;0,1237025933991346;0,07478529747259066;0,3453434769082836;0,465633454943107;0,3030157338537101;0,457413011303110;0,02965770148099965;0,03855689734815276;0,5120202320737876;0,3856590300505802;0,3775364474858673;0,000000000000000000;0,524754537340077;0,4527224040464148;0,2694138649211544;0,04567093127045522;0,819815531091937;0,12897947039571556;0,05534067241892294;0,27096102350490925;0,5526331448973519;0,5326688485569770;0,5056530794406426;0,1871466825349598;0,02174947932163047
Pelarco;7106;Región del Maule;9295;2927;969105,627263410;532565,721216262;232799,438332764;349110,636829518;3,16911513495046;NA;3,16911513495046;9,35961538461538;39,4025820333513;249920,229047875;449649,504300733;455245,144775248;340496,453900709;448621,685793431;238582,650349650;NA;NA;4,47724583109199;2,51769768692846;0,00000000000000000;0,00000000000000000;0,03335126412049489;0,2506724045185584;0,3933297471759010;0,04701452393760086;0,0511027434104357;0,005164066702528241;0,00505648197955890;0,00527165142549758;0,00505648197955890;0,944271113501883;0,02894029047875202;0,32651963421194191;0,3946207638515331;0,0443249058633674;0,08004303388918774;0,2896180742334589;0,327703066164605;0,2790747713824637;0,349004841312534;0,01581495427649274;0,02528240989779451;0,4198838401093269;0,4516569866757773;0,4834301332422276;0,724974376494704531;0,491971301674069;0,6470789203963102;0,1633071404168090;0,03928937478647079;0,868124359412368;0,09258626580116160;0,00000000000000000;0,00000000000000000;0,7283908438674410;0,7649470447557226;0,7201913221728733;0,1397335155449266;0,07037922787837377
Pelluhue;7203;Región del Maule;8305;3590;731483,834261838;312995,128969359;187889,841504178;355220,989972145;2,31476323119777;NA;2,31476323119777;9,83383426363246;42,4939193257074;225216,953642384;383804,422944022;387922,718037319;315080,357142857;437423,704755145;221830,249849488;NA;NA;4,16279349789284;2,35508729680915;0,02022877784467188;0,00000000000000000;0,14882600842865742;0,2387718242022878;0,4479229379891632;0,04491270319084888;0,1629139072847682;0,000000000000000000;0,00000000000000000;0,01589403973509934;0,01384708007224564;0,902588801926550;0,02071041541240217;0,33052378085490669;0,4198675496688742;0,0757375075255870;0,05779650812763396;0,3125827814569536;0,339554485249849;0,3125827814569536;0,339554485249849;0,05057194461167971;0,07513546056592414;0,4860724233983287;0,1743732590529248;0,3038997214484679;0,524233983286908067;0,571030640668524;0,7083565459610028;0,0679665738161560;0,01643454038997215;0,951253481894150;0,03231197771587744;0,00000000000000000;0,01643454038997215;0,7164345403899721;0,8512534818941504;0,8824512534818941;0,0548746518105850;0,07019498607242340
Pemuco;16105;Región de Ñuble;8601;3148;895494,111181703;487548,235069886;209609,248729352;348829,398665820;2,73538754764930;50,0000000000000;2,73538754764930;8,93431060710828;43,3020579002442;261299,665155215;479087,955855527;467876,836585366;426269,938650307;465926,801152738;236219,199279154;NA;NA;4,56528310661551;2,58016509708173;0,04673875130798744;0,00000000000000000;0,21497500290663876;0,2105569119869783;0,4868038600162772;0,02895012207882804;0,0585978374607604;0,004418090919660504;0,00499941867224741;0,03685617951401000;0,01104522729915126;0,950703406580630;0,01790489477967678;0,38786187652598536;0,4470410417393326;0,0833623997209627;0,04778514126264388;0,2455528426927102;0,302871759097779;0,2817114289036158;0,360539472154401;0,00627833972793861;0,02883385652831066;0,5921219822109276;0,2141041931385006;0,4189961880559085;0,430114358322744583;0,505400254129606;0,8224269377382465;0,0543202033036849;0,05749682337992376;0,854193138500635;0,07433290978398983;0,02604828462515883;0,00000000000000000;0,8224269377382465;0,7296696315120712;0,7226810673443456;0,1095933926302414;0,05940279542566709
Pencahue;7107;Región del Maule;8625;3553;846580,892485224;413768,365325077;211305,287925697;392984,094286518;2,42808893892485;NA;2,48944553898114;8,30249396621078;46,5164057971014;269681,694724638;428937,757384666;488060,438433455;268549,342105263;550362,521810700;263093,984695652;NA;NA;4,01542028985507;2,27768115942029;0,00000000000000000;0,00660869565217391;0,11559420289855073;0,1842318840579710;0,5042318840579710;0,00000000000000000;0,2075362318840580;0,000000000000000000;0,00000000000000000;0,01205797101449275;0,00660869565217391;0,854144927536232;0,02585507246376812;0,49971014492753624;0,5300869565217391;0,0723478260869565;0,04927536231884058;0,2700289855072464;0,342724637681159;0,2579710144927536;0,319652173913043;0,00614492753623188;0,03524637681159420;0,3518153672952434;0,2555586828032648;0,2468336616943428;0,546298902336054049;0,694905713481565;0,6355192794821278;0,1016042780748663;0,00000000000000000;0,917253025612159;0,08274697438784126;0,00000000000000000;0,00000000000000000;0,7430340557275542;0,8198705319448354;0,8359133126934984;0,0292710385589643;0,04812834224598930
Penco;8107;Región del Biobío;50085;18399;1041188,998695581;535536,130441872;258369,629055927;426079,919669547;2,72069134192076;50,0000000000000;2,80536985705745;11,27148500298562;44,2658680243586;302149,391214935;471143,813924395;484278,087975243;268906,133760513;505661,314802183;295301,871218928;NA;NA;4,79019666566836;2,63727662972946;0,05338923829489867;0,01203953279424978;0,05314964560247579;0,0972746331236897;0,4488769092542678;0,04031147050014974;0,0640710791654188;0,004172906059698512;0,01257861635220126;0,00724767894579215;0,01645203154637117;0,939702505740242;0,04276729559748427;0,20523110711789957;0,3266846361185984;0,1635619446940202;0,09495857043026855;0,2625736248377758;0,350204652091445;0,2630128781072177;0,379734451432565;0,03182589597683937;0,04574223819506838;0,5346486222077287;0,3015924778520572;0,2849611391923474;0,013261590303820859;0,602913201804446;0,6526441654437741;0,1430512527854775;0,07109082015326920;0,831403880645687;0,09234197510734279;0,03837165063318659;0,06636230229903799;0,6126419914125768;0,6184031740855481;0,6777542257731398;0,1148975487798250;0,03005598130333170
Peralillo;6307;Región del Libertador Gral. Bernardo O'Higgins;12067;5125;839240,716682927;443052,154926829;249420,046243902;413856,957463415;2,35785365853659;NA;2,35785365853659;8,74254876720467;44,3102676721638;272947,289135659;518611,899876695;514583,835035171;283856,749311295;553546,958062611;266855,200878429;NA;NA;4,04856219441452;2,24322532526726;0,05021960719317146;0,08684842960139223;0,07309190353857628;0,1964034142703240;0,4578602801027596;0,05676638766884893;0,0545288804176680;0,000000000000000000;0,01599403331399685;0,00795558133753211;0,01599403331399685;0,922433081959062;0,04781635866412530;0,40382862351868731;0,4755945968343416;0,0877600066296511;0,01425374989641170;0,2298831523991050;0,313831109637855;0,2280599983425872;0,343001574542140;0,01649125714759261;0,03008204193254330;0,4981463414634146;0,2124878048780488;0,3188292682926829;0,400390243902439047;0,504195121951220;0,7104390243902439;0,1680000000000000;0,12117073170731707;0,781073170731707;0,09775609756097561;0,00000000000000000;0,00000000000000000;0,7008780487804878;0,8238048780487804;0,7761951219512195;0,1484878048780488;0,07785365853658537
Perquenco;9113;Región de La Araucanía;7260;2697;786847,661104931;370394,451612903;181279,932146830;345543,204671858;2,69187986651835;NA;2,69187986651835;9,40081314585804;40,4122589531680;208223,008539945;380352,206865805;385920,789412674;427666,666666667;445838,762214984;208223,008539945;NA;NA;3,97341597796143;2,20096418732782;0,36955922865013774;0,00000000000000000;0,12079889807162535;0,2084022038567493;0,4382920110192837;0,05068870523415978;0,1475206611570248;0,000000000000000000;0,00000000000000000;0,00371900826446281;0,01377410468319559;0,988567493112948;0,00399449035812672;0,33402203856749313;0,4130853994490358;0,0421487603305785;0,06115702479338843;0,2524793388429752;0,304820936639118;0,2728650137741047;0,344628099173554;0,00743801652892562;0,00743801652892562;0,5101965146459029;0,2691879866518354;0,4352984797923619;0,448646644419725626;0,445309603262885;0,6666666666666666;0,0318872821653689;0,07119021134593993;0,865035224323322;0,06377456433073786;0,03262884686688913;0,00000000000000000;0,8120133481646273;0,8820912124582870;0,8439006303299963;0,1649981460882462;0,14942528735632185
Petorca;5404;Región de Valparaíso;10608;4228;940181,712630085;541219,081835383;266251,699148534;411683,128192999;2,50780510879849;40,0000000000000;2,50780510879849;10,35182285842093;41,2814856711916;300404,817496229;532767,239979706;523056,024651906;339771,428571429;652733,009708738;286798,250754148;NA;NA;4,41562971342383;2,52677224736048;0,06193438914027150;0,01282051282051282;0,05326168929110105;0,1181184012066365;0,4647435897435898;0,01791101055806938;0,1608220211161388;0,000000000000000000;0,00000000000000000;0,01046380090497737;0,00980392156862745;0,895833333333333;0,01046380090497737;0,27941176470588236;0,3555806938159879;0,1044494720965309;0,02752639517345400;0,2611236802413273;0,325697586726999;0,2635746606334842;0,350584464555053;0,01206636500754148;0,01206636500754148;0,5092242194891201;0,2225638599810785;0,3427152317880794;0,586092715231788075;0,450804162724693;0,6520813623462630;0,0924787133396405;0,08869441816461685;0,850520340586566;0,04966887417218543;0,02932828760643330;0,00000000000000000;0,6710028382213813;0,7315515610217597;0,7450331125827815;0,1622516556291391;0,08964049195837276
