cut_comuna;comuna;cut_region;region;opciones;votos
10203;Chonchi;10;Los Lagos;VOTOS EN BLANCO;407
10203;Chonchi;10;Los Lagos;VOTOS NULOS;628
10103;Cochamó;10;Los Lagos;A FAVOR;1806
10103;Cochamó;10;Los Lagos;EN CONTRA;1455
10103;Cochamó;10;Los Lagos;VOTOS EN BLANCO;103
10103;Cochamó;10;Los Lagos;VOTOS NULOS;145
10204;Curaco de Vélez;10;Los Lagos;A FAVOR;1238
10204;Curaco de Vélez;10;Los Lagos;EN CONTRA;1429
10204;Curaco de Vélez;10;Los Lagos;VOTOS EN BLANCO;163
10204;Curaco de Vélez;10;Los Lagos;VOTOS NULOS;195
10205;Dalcahue;10;Los Lagos;A FAVOR;4900
10205;Dalcahue;10;Los Lagos;EN CONTRA;5554
10205;Dalcahue;10;Los Lagos;VOTOS EN BLANCO;416
10205;Dalcahue;10;Los Lagos;VOTOS NULOS;590
10402;Futaleufú;10;Los Lagos;A FAVOR;1016
10402;Futaleufú;10;Los Lagos;EN CONTRA;901
10402;Futaleufú;10;Los Lagos;VOTOS EN BLANCO;66
10402;Futaleufú;10;Los Lagos;VOTOS NULOS;111
10403;Hualaihué;10;Los Lagos;A FAVOR;3390
10403;Hualaihué;10;Los Lagos;EN CONTRA;3707
10403;Hualaihué;10;Los Lagos;VOTOS EN BLANCO;230
10403;Hualaihué;10;Los Lagos;VOTOS NULOS;345
10108;Maullín;10;Los Lagos;A FAVOR;6213
10108;Maullín;10;Los Lagos;EN CONTRA;5205
10108;Maullín;10;Los Lagos;VOTOS EN BLANCO;420
10108;Maullín;10;Los Lagos;VOTOS NULOS;608
10404;Palena;10;Los Lagos;A FAVOR;669
10404;Palena;10;Los Lagos;EN CONTRA;564
10404;Palena;10;Los Lagos;VOTOS EN BLANCO;52
10404;Palena;10;Los Lagos;VOTOS NULOS;75
10101;Puerto Montt;10;Los Lagos;A FAVOR;79495
10101;Puerto Montt;10;Los Lagos;EN CONTRA;86193
10101;Puerto Montt;10;Los Lagos;VOTOS EN BLANCO;NA
10101;Puerto Montt;10;Los Lagos;VOTOS NULOS;7183
10206;Puqueldón;10;Los Lagos;A FAVOR;1286
10206;Puqueldón;10;Los Lagos;EN CONTRA;1726
10206;Puqueldón;10;Los Lagos;VOTOS EN BLANCO;119
10206;Puqueldón;10;Los Lagos;VOTOS NULOS;162
10207;Queilén;10;Los Lagos;A FAVOR;1818
10207;Queilén;10;Los Lagos;EN CONTRA;2228
10207;Queilén;10;Los Lagos;VOTOS EN BLANCO;193
10207;Queilén;10;Los Lagos;VOTOS NULOS;211
10208;Quellón;10;Los Lagos;A FAVOR;8625
10208;Quellón;10;Los Lagos;EN CONTRA;9686
10208;Quellón;10;Los Lagos;VOTOS EN BLANCO;677
10208;Quellón;10;Los Lagos;VOTOS NULOS;869
10209;Quemchi;10;Los Lagos;A FAVOR;3126
10209;Quemchi;10;Los Lagos;EN CONTRA;3149
10209;Quemchi;10;Los Lagos;VOTOS EN BLANCO;287
10209;Quemchi;10;Los Lagos;VOTOS NULOS;304
10210;Quinchao;10;Los Lagos;A FAVOR;2155
10210;Quinchao;10;Los Lagos;EN CONTRA;3360
10210;Quinchao;10;Los Lagos;VOTOS EN BLANCO;225
10210;Quinchao;10;Los Lagos;VOTOS NULOS;352
11201;Aisén;11;Aysén del General Carlos Ibáñez del Campo;A FAVOR;6376
11201;Aisén;11;Aysén del General Carlos Ibáñez del Campo;EN CONTRA;9291
11201;Aisén;11;Aysén del General Carlos Ibáñez del Campo;VOTOS EN BLANCO;383
11201;Aisén;11;Aysén del General Carlos Ibáñez del Campo;VOTOS NULOS;758
11401;Chile Chico;11;Aysén del General Carlos Ibáñez del Campo;A FAVOR;1305
11401;Chile Chico;11;Aysén del General Carlos Ibáñez del Campo;EN CONTRA;1886
11401;Chile Chico;11;Aysén del General Carlos Ibáñez del Campo;VOTOS EN BLANCO;108
11401;Chile Chico;11;Aysén del General Carlos Ibáñez del Campo;VOTOS NULOS;170
11202;Cisnes;11;Aysén del General Carlos Ibáñez del Campo;A FAVOR;1733
11202;Cisnes;11;Aysén del General Carlos Ibáñez del Campo;EN CONTRA;1622
11202;Cisnes;11;Aysén del General Carlos Ibáñez del Campo;VOTOS EN BLANCO;108
11202;Cisnes;11;Aysén del General Carlos Ibáñez del Campo;VOTOS NULOS;171
11301;Cochrane;11;Aysén del General Carlos Ibáñez del Campo;A FAVOR;1020
11301;Cochrane;11;Aysén del General Carlos Ibáñez del Campo;EN CONTRA;1034
11301;Cochrane;11;Aysén del General Carlos Ibáñez del Campo;VOTOS EN BLANCO;83
11301;Cochrane;11;Aysén del General Carlos Ibáñez del Campo;VOTOS NULOS;155
11101;Coihaique;11;Aysén del General Carlos Ibáñez del Campo;A FAVOR;17234
11101;Coihaique;11;Aysén del General Carlos Ibáñez del Campo;EN CONTRA;20054
11101;Coihaique;11;Aysén del General Carlos Ibáñez del Campo;VOTOS EN BLANCO;NA
11101;Coihaique;11;Aysén del General Carlos Ibáñez del Campo;VOTOS NULOS;1553
11203;Guaitecas;11;Aysén del General Carlos Ibáñez del Campo;A FAVOR;476
11203;Guaitecas;11;Aysén del General Carlos Ibáñez del Campo;EN CONTRA;539
11203;Guaitecas;11;Aysén del General Carlos Ibáñez del Campo;VOTOS EN BLANCO;36
11203;Guaitecas;11;Aysén del General Carlos Ibáñez del Campo;VOTOS NULOS;37
11102;Lago Verde;11;Aysén del General Carlos Ibáñez del Campo;A FAVOR;327
11102;Lago Verde;11;Aysén del General Carlos Ibáñez del Campo;EN CONTRA;265
11102;Lago Verde;11;Aysén del General Carlos Ibáñez del Campo;VOTOS EN BLANCO;33
11102;Lago Verde;11;Aysén del General Carlos Ibáñez del Campo;VOTOS NULOS;65
11302;O'Higgins;11;Aysén del General Carlos Ibáñez del Campo;A FAVOR;203
11302;O'Higgins;11;Aysén del General Carlos Ibáñez del Campo;EN CONTRA;184
11302;O'Higgins;11;Aysén del General Carlos Ibáñez del Campo;VOTOS EN BLANCO;6
11302;O'Higgins;11;Aysén del General Carlos Ibáñez del Campo;VOTOS NULOS;17
11402;Río Ibáñez;11;Aysén del General Carlos Ibáñez del Campo;A FAVOR;1058
11402;Río Ibáñez;11;Aysén del General Carlos Ibáñez del Campo;EN CONTRA;946
11402;Río Ibáñez;11;Aysén del General Carlos Ibáñez del Campo;VOTOS EN BLANCO;57
11402;Río Ibáñez;11;Aysén del General Carlos Ibáñez del Campo;VOTOS NULOS;135
11303;Tortel;11;Aysén del General Carlos Ibáñez del Campo;A FAVOR;125
11303;Tortel;11;Aysén del General Carlos Ibáñez del Campo;EN CONTRA;242
11303;Tortel;11;Aysén del General Carlos Ibáñez del Campo;VOTOS EN BLANCO;5
11303;Tortel;11;Aysén del General Carlos Ibáñez del Campo;VOTOS NULOS;25
12201;Cabo de Hornos;12;Magallanes y de la Antártica Chilena;A FAVOR;559
12201;Cabo de Hornos;12;Magallanes y de la Antártica Chilena;EN CONTRA;426
12201;Cabo de Hornos;12;Magallanes y de la Antártica Chilena;VOTOS EN BLANCO;11
12201;Cabo de Hornos;12;Magallanes y de la Antártica Chilena;VOTOS NULOS;28
12102;Laguna Blanca;12;Magallanes y de la Antártica Chilena;A FAVOR;194
12102;Laguna Blanca;12;Magallanes y de la Antártica Chilena;EN CONTRA;224
12102;Laguna Blanca;12;Magallanes y de la Antártica Chilena;VOTOS EN BLANCO;9
12102;Laguna Blanca;12;Magallanes y de la Antártica Chilena;VOTOS NULOS;14
12401;Natales;12;Magallanes y de la Antártica Chilena;A FAVOR;5653
12401;Natales;12;Magallanes y de la Antártica Chilena;EN CONTRA;9363
12401;Natales;12;Magallanes y de la Antártica Chilena;VOTOS EN BLANCO;363
12401;Natales;12;Magallanes y de la Antártica Chilena;VOTOS NULOS;978
12301;Porvenir;12;Magallanes y de la Antártica Chilena;A FAVOR;1445
12301;Porvenir;12;Magallanes y de la Antártica Chilena;EN CONTRA;2245
12301;Porvenir;12;Magallanes y de la Antártica Chilena;VOTOS EN BLANCO;62
12301;Porvenir;12;Magallanes y de la Antártica Chilena;VOTOS NULOS;206
12302;Primavera;12;Magallanes y de la Antártica Chilena;A FAVOR;171
12302;Primavera;12;Magallanes y de la Antártica Chilena;EN CONTRA;234
12302;Primavera;12;Magallanes y de la Antártica Chilena;VOTOS EN BLANCO;11
12302;Primavera;12;Magallanes y de la Antártica Chilena;VOTOS NULOS;19
12101;Punta Arenas;12;Magallanes y de la Antártica Chilena;A FAVOR;35461
12101;Punta Arenas;12;Magallanes y de la Antártica Chilena;EN CONTRA;52805
12101;Punta Arenas;12;Magallanes y de la Antártica Chilena;VOTOS EN BLANCO;1664
12101;Punta Arenas;12;Magallanes y de la Antártica Chilena;VOTOS NULOS;4396
12103;Río Verde;12;Magallanes y de la Antártica Chilena;A FAVOR;195
12103;Río Verde;12;Magallanes y de la Antártica Chilena;EN CONTRA;171
12103;Río Verde;12;Magallanes y de la Antártica Chilena;VOTOS EN BLANCO;4
12103;Río Verde;12;Magallanes y de la Antártica Chilena;VOTOS NULOS;12
12104;San Gregorio;12;Magallanes y de la Antártica Chilena;A FAVOR;146
12104;San Gregorio;12;Magallanes y de la Antártica Chilena;EN CONTRA;150
12104;San Gregorio;12;Magallanes y de la Antártica Chilena;VOTOS EN BLANCO;5
12104;San Gregorio;12;Magallanes y de la Antártica Chilena;VOTOS NULOS;7
12303;Timaukel;12;Magallanes y de la Antártica Chilena;A FAVOR;82
12303;Timaukel;12;Magallanes y de la Antártica Chilena;EN CONTRA;56
12303;Timaukel;12;Magallanes y de la Antártica Chilena;VOTOS EN BLANCO;1
12303;Timaukel;12;Magallanes y de la Antártica Chilena;VOTOS NULOS;5
12402;Torres del Paine;12;Magallanes y de la Antártica Chilena;A FAVOR;396
12402;Torres del Paine;12;Magallanes y de la Antártica Chilena;EN CONTRA;483
12402;Torres del Paine;12;Magallanes y de la Antártica Chilena;VOTOS EN BLANCO;28
12402;Torres del Paine;12;Magallanes y de la Antártica Chilena;VOTOS NULOS;32
13111;La Granja;13;Metropolitana de Santiago;A FAVOR;27321
13111;La Granja;13;Metropolitana de Santiago;EN CONTRA;53228
13111;La Granja;13;Metropolitana de Santiago;VOTOS EN BLANCO;NA
13111;La Granja;13;Metropolitana de Santiago;VOTOS NULOS;3348
13118;Macul;13;Metropolitana de Santiago;A FAVOR;31248
13118;Macul;13;Metropolitana de Santiago;EN CONTRA;51636
13118;Macul;13;Metropolitana de Santiago;VOTOS EN BLANCO;897
13118;Macul;13;Metropolitana de Santiago;VOTOS NULOS;2489
13120;Ñuñoa;13;Metropolitana de Santiago;A FAVOR;66010
13120;Ñuñoa;13;Metropolitana de Santiago;EN CONTRA;99317
13120;Ñuñoa;13;Metropolitana de Santiago;VOTOS EN BLANCO;NA
13120;Ñuñoa;13;Metropolitana de Santiago;VOTOS NULOS;3839
13123;Providencia;13;Metropolitana de Santiago;A FAVOR;56186
13123;Providencia;13;Metropolitana de Santiago;EN CONTRA;60244
13123;Providencia;13;Metropolitana de Santiago;VOTOS EN BLANCO;NA
13123;Providencia;13;Metropolitana de Santiago;VOTOS NULOS;2370
13129;San Joaquín;13;Metropolitana de Santiago;A FAVOR;21914
13129;San Joaquín;13;Metropolitana de Santiago;EN CONTRA;43186
13129;San Joaquín;13;Metropolitana de Santiago;VOTOS EN BLANCO;NA
13129;San Joaquín;13;Metropolitana de Santiago;VOTOS NULOS;2465
13101;Santiago;13;Metropolitana de Santiago;A FAVOR;94523
13101;Santiago;13;Metropolitana de Santiago;EN CONTRA;132978
13101;Santiago;13;Metropolitana de Santiago;VOTOS EN BLANCO;NA
13101;Santiago;13;Metropolitana de Santiago;VOTOS NULOS;6412
13113;La Reina;13;Metropolitana de Santiago;A FAVOR;35874
13113;La Reina;13;Metropolitana de Santiago;EN CONTRA;36840
13113;La Reina;13;Metropolitana de Santiago;VOTOS EN BLANCO;805
13113;La Reina;13;Metropolitana de Santiago;VOTOS NULOS;1630
13114;Las Condes;13;Metropolitana de Santiago;A FAVOR;143008
13114;Las Condes;13;Metropolitana de Santiago;EN CONTRA;66535
13114;Las Condes;13;Metropolitana de Santiago;VOTOS EN BLANCO;NA
13114;Las Condes;13;Metropolitana de Santiago;VOTOS NULOS;4377
13115;Lo Barnechea;13;Metropolitana de Santiago;A FAVOR;54206
13115;Lo Barnechea;13;Metropolitana de Santiago;EN CONTRA;18846
13115;Lo Barnechea;13;Metropolitana de Santiago;VOTOS EN BLANCO;NA
13115;Lo Barnechea;13;Metropolitana de Santiago;VOTOS NULOS;1351
13122;Peñalolén;13;Metropolitana de Santiago;A FAVOR;59163
13122;Peñalolén;13;Metropolitana de Santiago;EN CONTRA;99139
13122;Peñalolén;13;Metropolitana de Santiago;VOTOS EN BLANCO;NA
13122;Peñalolén;13;Metropolitana de Santiago;VOTOS NULOS;5783
13132;Vitacura;13;Metropolitana de Santiago;A FAVOR;53365
13132;Vitacura;13;Metropolitana de Santiago;EN CONTRA;14169
13132;Vitacura;13;Metropolitana de Santiago;VOTOS EN BLANCO;NA
13132;Vitacura;13;Metropolitana de Santiago;VOTOS NULOS;NA
13110;La Florida;13;Metropolitana de Santiago;A FAVOR;97609
13110;La Florida;13;Metropolitana de Santiago;EN CONTRA;161879
13110;La Florida;13;Metropolitana de Santiago;VOTOS EN BLANCO;NA
13110;La Florida;13;Metropolitana de Santiago;VOTOS NULOS;8852
13112;La Pintana;13;Metropolitana de Santiago;A FAVOR;37983
13112;La Pintana;13;Metropolitana de Santiago;EN CONTRA;73620
13112;La Pintana;13;Metropolitana de Santiago;VOTOS EN BLANCO;NA
13112;La Pintana;13;Metropolitana de Santiago;VOTOS NULOS;4428
13202;Pirque;13;Metropolitana de Santiago;A FAVOR;9405
13202;Pirque;13;Metropolitana de Santiago;EN CONTRA;12172
13202;Pirque;13;Metropolitana de Santiago;VOTOS EN BLANCO;250
13202;Pirque;13;Metropolitana de Santiago;VOTOS NULOS;735
13201;Puente Alto;13;Metropolitana de Santiago;A FAVOR;121877
13201;Puente Alto;13;Metropolitana de Santiago;EN CONTRA;230478
13201;Puente Alto;13;Metropolitana de Santiago;VOTOS EN BLANCO;NA
13201;Puente Alto;13;Metropolitana de Santiago;VOTOS NULOS;13229
13203;San José de Maipo;13;Metropolitana de Santiago;A FAVOR;4618
13203;San José de Maipo;13;Metropolitana de Santiago;EN CONTRA;8726
13203;San José de Maipo;13;Metropolitana de Santiago;VOTOS EN BLANCO;172
13203;San José de Maipo;13;Metropolitana de Santiago;VOTOS NULOS;527
13105;El Bosque;13;Metropolitana de Santiago;A FAVOR;41062
13105;El Bosque;13;Metropolitana de Santiago;EN CONTRA;69921
13105;El Bosque;13;Metropolitana de Santiago;VOTOS EN BLANCO;1286
13105;El Bosque;13;Metropolitana de Santiago;VOTOS NULOS;3838
13109;La Cisterna;13;Metropolitana de Santiago;A FAVOR;25701
13109;La Cisterna;13;Metropolitana de Santiago;EN CONTRA;38212
13109;La Cisterna;13;Metropolitana de Santiago;VOTOS EN BLANCO;645
13109;La Cisterna;13;Metropolitana de Santiago;VOTOS NULOS;2046
13116;Lo Espejo;13;Metropolitana de Santiago;A FAVOR;22446
13116;Lo Espejo;13;Metropolitana de Santiago;EN CONTRA;45527
13116;Lo Espejo;13;Metropolitana de Santiago;VOTOS EN BLANCO;NA
13116;Lo Espejo;13;Metropolitana de Santiago;VOTOS NULOS;2768
13121;Pedro Aguirre Cerda;13;Metropolitana de Santiago;A FAVOR;23512
13121;Pedro Aguirre Cerda;13;Metropolitana de Santiago;EN CONTRA;48897
13121;Pedro Aguirre Cerda;13;Metropolitana de Santiago;VOTOS EN BLANCO;NA
13121;Pedro Aguirre Cerda;13;Metropolitana de Santiago;VOTOS NULOS;2663
13130;San Miguel;13;Metropolitana de Santiago;A FAVOR;32974
13130;San Miguel;13;Metropolitana de Santiago;EN CONTRA;49732
13130;San Miguel;13;Metropolitana de Santiago;VOTOS EN BLANCO;NA
13130;San Miguel;13;Metropolitana de Santiago;VOTOS NULOS;2258
13131;San Ramón;13;Metropolitana de Santiago;A FAVOR;21696
13131;San Ramón;13;Metropolitana de Santiago;EN CONTRA;40298
13131;San Ramón;13;Metropolitana de Santiago;VOTOS EN BLANCO;NA
13131;San Ramón;13;Metropolitana de Santiago;VOTOS NULOS;2604
13502;Alhué;13;Metropolitana de Santiago;A FAVOR;1962
13502;Alhué;13;Metropolitana de Santiago;EN CONTRA;3097
13502;Alhué;13;Metropolitana de Santiago;VOTOS EN BLANCO;85
13502;Alhué;13;Metropolitana de Santiago;VOTOS NULOS;226
13402;Buin;13;Metropolitana de Santiago;A FAVOR;33145
13402;Buin;13;Metropolitana de Santiago;EN CONTRA;40972
13402;Buin;13;Metropolitana de Santiago;VOTOS EN BLANCO;NA
13402;Buin;13;Metropolitana de Santiago;VOTOS NULOS;2364
13403;Calera de Tango;13;Metropolitana de Santiago;A FAVOR;9682
13403;Calera de Tango;13;Metropolitana de Santiago;EN CONTRA;9963
13403;Calera de Tango;13;Metropolitana de Santiago;VOTOS EN BLANCO;262
13403;Calera de Tango;13;Metropolitana de Santiago;VOTOS NULOS;604
13503;Curacaví;13;Metropolitana de Santiago;A FAVOR;11074
13503;Curacaví;13;Metropolitana de Santiago;EN CONTRA;14224
13503;Curacaví;13;Metropolitana de Santiago;VOTOS EN BLANCO;354
13503;Curacaví;13;Metropolitana de Santiago;VOTOS NULOS;863
13602;El Monte;13;Metropolitana de Santiago;A FAVOR;10773
13602;El Monte;13;Metropolitana de Santiago;EN CONTRA;14910
13602;El Monte;13;Metropolitana de Santiago;VOTOS EN BLANCO;379
13602;El Monte;13;Metropolitana de Santiago;VOTOS NULOS;977
13603;Isla de Maipo;13;Metropolitana de Santiago;A FAVOR;11913
13603;Isla de Maipo;13;Metropolitana de Santiago;EN CONTRA;14719
13603;Isla de Maipo;13;Metropolitana de Santiago;VOTOS EN BLANCO;292
13603;Isla de Maipo;13;Metropolitana de Santiago;VOTOS NULOS;902
13504;María Pinto;13;Metropolitana de Santiago;A FAVOR;5451
13504;María Pinto;13;Metropolitana de Santiago;EN CONTRA;5801
13504;María Pinto;13;Metropolitana de Santiago;VOTOS EN BLANCO;227
13504;María Pinto;13;Metropolitana de Santiago;VOTOS NULOS;481
13501;Melipilla;13;Metropolitana de Santiago;A FAVOR;42388
13501;Melipilla;13;Metropolitana de Santiago;EN CONTRA;46286
13501;Melipilla;13;Metropolitana de Santiago;VOTOS EN BLANCO;NA
13501;Melipilla;13;Metropolitana de Santiago;VOTOS NULOS;3462
13604;Padre Hurtado;13;Metropolitana de Santiago;A FAVOR;18638
13604;Padre Hurtado;13;Metropolitana de Santiago;EN CONTRA;28743
13604;Padre Hurtado;13;Metropolitana de Santiago;VOTOS EN BLANCO;NA
13604;Padre Hurtado;13;Metropolitana de Santiago;VOTOS NULOS;1592
13404;Paine;13;Metropolitana de Santiago;A FAVOR;24285
13404;Paine;13;Metropolitana de Santiago;EN CONTRA;27572
13404;Paine;13;Metropolitana de Santiago;VOTOS EN BLANCO;683
13404;Paine;13;Metropolitana de Santiago;VOTOS NULOS;1858
13605;Peñaflor;13;Metropolitana de Santiago;A FAVOR;23870
13605;Peñaflor;13;Metropolitana de Santiago;EN CONTRA;40405
13605;Peñaflor;13;Metropolitana de Santiago;VOTOS EN BLANCO;NA
13605;Peñaflor;13;Metropolitana de Santiago;VOTOS NULOS;2240
13401;San Bernardo;13;Metropolitana de Santiago;A FAVOR;72548
13401;San Bernardo;13;Metropolitana de Santiago;EN CONTRA;117266
13401;San Bernardo;13;Metropolitana de Santiago;VOTOS EN BLANCO;NA
13401;San Bernardo;13;Metropolitana de Santiago;VOTOS NULOS;7275
13505;San Pedro;13;Metropolitana de Santiago;A FAVOR;4025
13505;San Pedro;13;Metropolitana de Santiago;EN CONTRA;3604
13505;San Pedro;13;Metropolitana de Santiago;VOTOS EN BLANCO;151
13505;San Pedro;13;Metropolitana de Santiago;VOTOS NULOS;403
13601;Talagante;13;Metropolitana de Santiago;A FAVOR;21714
13601;Talagante;13;Metropolitana de Santiago;EN CONTRA;30988
13601;Talagante;13;Metropolitana de Santiago;VOTOS EN BLANCO;698
13601;Talagante;13;Metropolitana de Santiago;VOTOS NULOS;1771
13102;Cerrillos;13;Metropolitana de Santiago;A FAVOR;20714
13102;Cerrillos;13;Metropolitana de Santiago;EN CONTRA;32624
13102;Cerrillos;13;Metropolitana de Santiago;VOTOS EN BLANCO;NA
13102;Cerrillos;13;Metropolitana de Santiago;VOTOS NULOS;1758
13301;Colina;13;Metropolitana de Santiago;A FAVOR;50390
13301;Colina;13;Metropolitana de Santiago;EN CONTRA;37229
13301;Colina;13;Metropolitana de Santiago;VOTOS EN BLANCO;NA
13301;Colina;13;Metropolitana de Santiago;VOTOS NULOS;2713
13106;Estación Central;13;Metropolitana de Santiago;A FAVOR;35625
13106;Estación Central;13;Metropolitana de Santiago;EN CONTRA;56070
13106;Estación Central;13;Metropolitana de Santiago;VOTOS EN BLANCO;NA
13106;Estación Central;13;Metropolitana de Santiago;VOTOS NULOS;3175
13302;Lampa;13;Metropolitana de Santiago;A FAVOR;28083
13302;Lampa;13;Metropolitana de Santiago;EN CONTRA;34068
13302;Lampa;13;Metropolitana de Santiago;VOTOS EN BLANCO;805
13302;Lampa;13;Metropolitana de Santiago;VOTOS NULOS;2093
13119;Maipú;13;Metropolitana de Santiago;A FAVOR;123529
13119;Maipú;13;Metropolitana de Santiago;EN CONTRA;219874
13119;Maipú;13;Metropolitana de Santiago;VOTOS EN BLANCO;NA
13119;Maipú;13;Metropolitana de Santiago;VOTOS NULOS;11054
13124;Pudahuel;13;Metropolitana de Santiago;A FAVOR;52898
13124;Pudahuel;13;Metropolitana de Santiago;EN CONTRA;94763
13124;Pudahuel;13;Metropolitana de Santiago;VOTOS EN BLANCO;NA
13124;Pudahuel;13;Metropolitana de Santiago;VOTOS NULOS;5160
13125;Quilicura;13;Metropolitana de Santiago;A FAVOR;44389
13125;Quilicura;13;Metropolitana de Santiago;EN CONTRA;81450
13125;Quilicura;13;Metropolitana de Santiago;VOTOS EN BLANCO;NA
13125;Quilicura;13;Metropolitana de Santiago;VOTOS NULOS;4587
13303;Tiltil;13;Metropolitana de Santiago;A FAVOR;5950
13303;Tiltil;13;Metropolitana de Santiago;EN CONTRA;7570
13303;Tiltil;13;Metropolitana de Santiago;VOTOS EN BLANCO;142
13303;Tiltil;13;Metropolitana de Santiago;VOTOS NULOS;469
13103;Cerro Navia;13;Metropolitana de Santiago;A FAVOR;31696
13103;Cerro Navia;13;Metropolitana de Santiago;EN CONTRA;58753
13103;Cerro Navia;13;Metropolitana de Santiago;VOTOS EN BLANCO;NA
13103;Cerro Navia;13;Metropolitana de Santiago;VOTOS NULOS;3420
13104;Conchalí;13;Metropolitana de Santiago;A FAVOR;32413
13104;Conchalí;13;Metropolitana de Santiago;EN CONTRA;57446
13104;Conchalí;13;Metropolitana de Santiago;VOTOS EN BLANCO;NA
13104;Conchalí;13;Metropolitana de Santiago;VOTOS NULOS;3308
13107;Huechuraba;13;Metropolitana de Santiago;A FAVOR;27017
13107;Huechuraba;13;Metropolitana de Santiago;EN CONTRA;38474
13107;Huechuraba;13;Metropolitana de Santiago;VOTOS EN BLANCO;NA
13107;Huechuraba;13;Metropolitana de Santiago;VOTOS NULOS;2093
13108;Independencia;13;Metropolitana de Santiago;A FAVOR;25714
13108;Independencia;13;Metropolitana de Santiago;EN CONTRA;36036
13108;Independencia;13;Metropolitana de Santiago;VOTOS EN BLANCO;776
13108;Independencia;13;Metropolitana de Santiago;VOTOS NULOS;2161
13117;Lo Prado;13;Metropolitana de Santiago;A FAVOR;24161
13117;Lo Prado;13;Metropolitana de Santiago;EN CONTRA;44409
13117;Lo Prado;13;Metropolitana de Santiago;VOTOS EN BLANCO;NA
13117;Lo Prado;13;Metropolitana de Santiago;VOTOS NULOS;2469
13126;Quinta Normal;13;Metropolitana de Santiago;A FAVOR;29860
13126;Quinta Normal;13;Metropolitana de Santiago;EN CONTRA;48812
13126;Quinta Normal;13;Metropolitana de Santiago;VOTOS EN BLANCO;758
13126;Quinta Normal;13;Metropolitana de Santiago;VOTOS NULOS;2626
13127;Recoleta;13;Metropolitana de Santiago;A FAVOR;39377
13127;Recoleta;13;Metropolitana de Santiago;EN CONTRA;66532
13127;Recoleta;13;Metropolitana de Santiago;VOTOS EN BLANCO;NA
13127;Recoleta;13;Metropolitana de Santiago;VOTOS NULOS;3659
13128;Renca;13;Metropolitana de Santiago;A FAVOR;32467
13128;Renca;13;Metropolitana de Santiago;EN CONTRA;62165
13128;Renca;13;Metropolitana de Santiago;VOTOS EN BLANCO;NA
13128;Renca;13;Metropolitana de Santiago;VOTOS NULOS;3655
14102;Corral;14;Los Ríos;A FAVOR;1565
14102;Corral;14;Los Ríos;EN CONTRA;2562
14102;Corral;14;Los Ríos;VOTOS EN BLANCO;88
14102;Corral;14;Los Ríos;VOTOS NULOS;216
14202;Futrono;14;Los Ríos;A FAVOR;6450
14202;Futrono;14;Los Ríos;EN CONTRA;5578
14202;Futrono;14;Los Ríos;VOTOS EN BLANCO;252
14202;Futrono;14;Los Ríos;VOTOS NULOS;450
14203;Lago Ranco;14;Los Ríos;A FAVOR;4509
14203;Lago Ranco;14;Los Ríos;EN CONTRA;3608
14203;Lago Ranco;14;Los Ríos;VOTOS EN BLANCO;212
14203;Lago Ranco;14;Los Ríos;VOTOS NULOS;417
14103;Lanco;14;Los Ríos;A FAVOR;6182
14103;Lanco;14;Los Ríos;EN CONTRA;6852
14103;Lanco;14;Los Ríos;VOTOS EN BLANCO;267
14103;Lanco;14;Los Ríos;VOTOS NULOS;657
14201;La Unión;14;Los Ríos;A FAVOR;14511
14201;La Unión;14;Los Ríos;EN CONTRA;14434
14201;La Unión;14;Los Ríos;VOTOS EN BLANCO;484
14201;La Unión;14;Los Ríos;VOTOS NULOS;1156
14104;Los Lagos;14;Los Ríos;A FAVOR;8079
14104;Los Lagos;14;Los Ríos;EN CONTRA;7130
14104;Los Lagos;14;Los Ríos;VOTOS EN BLANCO;303
14104;Los Lagos;14;Los Ríos;VOTOS NULOS;668
14105;Máfil;14;Los Ríos;A FAVOR;3237
14105;Máfil;14;Los Ríos;EN CONTRA;2629
14105;Máfil;14;Los Ríos;VOTOS EN BLANCO;105
14105;Máfil;14;Los Ríos;VOTOS NULOS;274
14106;Mariquina;14;Los Ríos;A FAVOR;7393
14106;Mariquina;14;Los Ríos;EN CONTRA;8599
14106;Mariquina;14;Los Ríos;VOTOS EN BLANCO;380
14106;Mariquina;14;Los Ríos;VOTOS NULOS;699
14107;Paillaco;14;Los Ríos;A FAVOR;8203
14107;Paillaco;14;Los Ríos;EN CONTRA;7456
14107;Paillaco;14;Los Ríos;VOTOS EN BLANCO;256
14107;Paillaco;14;Los Ríos;VOTOS NULOS;656
14108;Panguipulli;14;Los Ríos;A FAVOR;13547
14108;Panguipulli;14;Los Ríos;EN CONTRA;13159
14108;Panguipulli;14;Los Ríos;VOTOS EN BLANCO;580
14108;Panguipulli;14;Los Ríos;VOTOS NULOS;1408
14204;Río Bueno;14;Los Ríos;A FAVOR;12699
14204;Río Bueno;14;Los Ríos;EN CONTRA;11550
14204;Río Bueno;14;Los Ríos;VOTOS EN BLANCO;427
14204;Río Bueno;14;Los Ríos;VOTOS NULOS;1105
14101;Valdivia;14;Los Ríos;A FAVOR;46236
14101;Valdivia;14;Los Ríos;EN CONTRA;69479
14101;Valdivia;14;Los Ríos;VOTOS EN BLANCO;1725
14101;Valdivia;14;Los Ríos;VOTOS NULOS;4128
15101;Arica;15;Arica y Parinacota;A FAVOR;63561
15101;Arica;15;Arica y Parinacota;EN CONTRA;75776
