"";"cut_region";"region";"cut_provincia";"provincia";"cut_comuna";"comuna";"año";"población"
"914";4;"Coquimbo";41;"Elqui";4102;"Coquimbo";2031;306420
"915";4;"Coquimbo";41;"Elqui";4102;"Coquimbo";2032;310668
"916";4;"Coquimbo";41;"Elqui";4102;"Coquimbo";2033;314859
"917";4;"Coquimbo";41;"Elqui";4102;"Coquimbo";2034;318985
"918";4;"Coquimbo";41;"Elqui";4102;"Coquimbo";2035;323050
"919";4;"Coquimbo";41;"Elqui";4103;"Andacollo";2002;11415
"920";4;"Coquimbo";41;"Elqui";4103;"Andacollo";2003;11388
"921";4;"Coquimbo";41;"Elqui";4103;"Andacollo";2004;11364
"922";4;"Coquimbo";41;"Elqui";4103;"Andacollo";2005;11345
"923";4;"Coquimbo";41;"Elqui";4103;"Andacollo";2006;11332
"924";4;"Coquimbo";41;"Elqui";4103;"Andacollo";2007;11322
"925";4;"Coquimbo";41;"Elqui";4103;"Andacollo";2008;11325
"926";4;"Coquimbo";41;"Elqui";4103;"Andacollo";2009;11340
"927";4;"Coquimbo";41;"Elqui";4103;"Andacollo";2010;11362
"928";4;"Coquimbo";41;"Elqui";4103;"Andacollo";2011;11390
"929";4;"Coquimbo";41;"Elqui";4103;"Andacollo";2012;11424
"930";4;"Coquimbo";41;"Elqui";4103;"Andacollo";2013;11456
"931";4;"Coquimbo";41;"Elqui";4103;"Andacollo";2014;11493
"932";4;"Coquimbo";41;"Elqui";4103;"Andacollo";2015;11532
"933";4;"Coquimbo";41;"Elqui";4103;"Andacollo";2016;11565
"934";4;"Coquimbo";41;"Elqui";4103;"Andacollo";2017;11604
"935";4;"Coquimbo";41;"Elqui";4103;"Andacollo";2018;11665
"936";4;"Coquimbo";41;"Elqui";4103;"Andacollo";2019;11730
"937";4;"Coquimbo";41;"Elqui";4103;"Andacollo";2020;11791
"938";4;"Coquimbo";41;"Elqui";4103;"Andacollo";2021;11818
"939";4;"Coquimbo";41;"Elqui";4103;"Andacollo";2022;11828
"940";4;"Coquimbo";41;"Elqui";4103;"Andacollo";2023;11833
"941";4;"Coquimbo";41;"Elqui";4103;"Andacollo";2024;11836
"942";4;"Coquimbo";41;"Elqui";4103;"Andacollo";2025;11838
"943";4;"Coquimbo";41;"Elqui";4103;"Andacollo";2026;11837
"944";4;"Coquimbo";41;"Elqui";4103;"Andacollo";2027;11836
"945";4;"Coquimbo";41;"Elqui";4103;"Andacollo";2028;11835
"946";4;"Coquimbo";41;"Elqui";4103;"Andacollo";2029;11831
"947";4;"Coquimbo";41;"Elqui";4103;"Andacollo";2030;11826
"948";4;"Coquimbo";41;"Elqui";4103;"Andacollo";2031;11822
"949";4;"Coquimbo";41;"Elqui";4103;"Andacollo";2032;11816
"950";4;"Coquimbo";41;"Elqui";4103;"Andacollo";2033;11809
"951";4;"Coquimbo";41;"Elqui";4103;"Andacollo";2034;11799
"952";4;"Coquimbo";41;"Elqui";4103;"Andacollo";2035;11789
"953";4;"Coquimbo";41;"Elqui";4104;"La Higuera";2002;3813
"954";4;"Coquimbo";41;"Elqui";4104;"La Higuera";2003;3842
"955";4;"Coquimbo";41;"Elqui";4104;"La Higuera";2004;3870
"956";4;"Coquimbo";41;"Elqui";4104;"La Higuera";2005;3898
"957";4;"Coquimbo";41;"Elqui";4104;"La Higuera";2006;3927
"958";4;"Coquimbo";41;"Elqui";4104;"La Higuera";2007;3955
"959";4;"Coquimbo";41;"Elqui";4104;"La Higuera";2008;3988
"960";4;"Coquimbo";41;"Elqui";4104;"La Higuera";2009;4023
"961";4;"Coquimbo";41;"Elqui";4104;"La Higuera";2010;4060
"962";4;"Coquimbo";41;"Elqui";4104;"La Higuera";2011;4097
"963";4;"Coquimbo";41;"Elqui";4104;"La Higuera";2012;4136
"964";4;"Coquimbo";41;"Elqui";4104;"La Higuera";2013;4173
"965";4;"Coquimbo";41;"Elqui";4104;"La Higuera";2014;4211
"966";4;"Coquimbo";41;"Elqui";4104;"La Higuera";2015;4249
"967";4;"Coquimbo";41;"Elqui";4104;"La Higuera";2016;4284
"968";4;"Coquimbo";41;"Elqui";4104;"La Higuera";2017;4321
"969";4;"Coquimbo";41;"Elqui";4104;"La Higuera";2018;4364
"970";4;"Coquimbo";41;"Elqui";4104;"La Higuera";2019;4408
"971";4;"Coquimbo";41;"Elqui";4104;"La Higuera";2020;4450
"972";4;"Coquimbo";41;"Elqui";4104;"La Higuera";2021;4478
"973";4;"Coquimbo";41;"Elqui";4104;"La Higuera";2022;4499
"974";4;"Coquimbo";41;"Elqui";4104;"La Higuera";2023;4517
"975";4;"Coquimbo";41;"Elqui";4104;"La Higuera";2024;4533
"976";4;"Coquimbo";41;"Elqui";4104;"La Higuera";2025;4548
"977";4;"Coquimbo";41;"Elqui";4104;"La Higuera";2026;4561
"978";4;"Coquimbo";41;"Elqui";4104;"La Higuera";2027;4573
"979";4;"Coquimbo";41;"Elqui";4104;"La Higuera";2028;4583
"980";4;"Coquimbo";41;"Elqui";4104;"La Higuera";2029;4593
"981";4;"Coquimbo";41;"Elqui";4104;"La Higuera";2030;4601
"982";4;"Coquimbo";41;"Elqui";4104;"La Higuera";2031;4608
"983";4;"Coquimbo";41;"Elqui";4104;"La Higuera";2032;4614
"984";4;"Coquimbo";41;"Elqui";4104;"La Higuera";2033;4618
"985";4;"Coquimbo";41;"Elqui";4104;"La Higuera";2034;4622
"986";4;"Coquimbo";41;"Elqui";4104;"La Higuera";2035;4623
"987";4;"Coquimbo";41;"Elqui";4105;"Paiguano";2002;4381
"988";4;"Coquimbo";41;"Elqui";4105;"Paiguano";2003;4383
"989";4;"Coquimbo";41;"Elqui";4105;"Paiguano";2004;4386
"990";4;"Coquimbo";41;"Elqui";4105;"Paiguano";2005;4389
"991";4;"Coquimbo";41;"Elqui";4105;"Paiguano";2006;4394
"992";4;"Coquimbo";41;"Elqui";4105;"Paiguano";2007;4400
"993";4;"Coquimbo";41;"Elqui";4105;"Paiguano";2008;4411
"994";4;"Coquimbo";41;"Elqui";4105;"Paiguano";2009;4425
"995";4;"Coquimbo";41;"Elqui";4105;"Paiguano";2010;4443
"996";4;"Coquimbo";41;"Elqui";4105;"Paiguano";2011;4462
"997";4;"Coquimbo";41;"Elqui";4105;"Paiguano";2012;4482
"998";4;"Coquimbo";41;"Elqui";4105;"Paiguano";2013;4502
"999";4;"Coquimbo";41;"Elqui";4105;"Paiguano";2014;4524
"1000";4;"Coquimbo";41;"Elqui";4105;"Paiguano";2015;4545
"1001";4;"Coquimbo";41;"Elqui";4105;"Paiguano";2016;4564
"1002";4;"Coquimbo";41;"Elqui";4105;"Paiguano";2017;4586
"1003";4;"Coquimbo";41;"Elqui";4105;"Paiguano";2018;4615
"1004";4;"Coquimbo";41;"Elqui";4105;"Paiguano";2019;4645
"1005";4;"Coquimbo";41;"Elqui";4105;"Paiguano";2020;4675
"1006";4;"Coquimbo";41;"Elqui";4105;"Paiguano";2021;4690
"1007";4;"Coquimbo";41;"Elqui";4105;"Paiguano";2022;4698
"1008";4;"Coquimbo";41;"Elqui";4105;"Paiguano";2023;4705
"1009";4;"Coquimbo";41;"Elqui";4105;"Paiguano";2024;4709
"1010";4;"Coquimbo";41;"Elqui";4105;"Paiguano";2025;4713
"1011";4;"Coquimbo";41;"Elqui";4105;"Paiguano";2026;4716
"1012";4;"Coquimbo";41;"Elqui";4105;"Paiguano";2027;4718
"1013";4;"Coquimbo";41;"Elqui";4105;"Paiguano";2028;4721
"1014";4;"Coquimbo";41;"Elqui";4105;"Paiguano";2029;4722
"1015";4;"Coquimbo";41;"Elqui";4105;"Paiguano";2030;4722
"1016";4;"Coquimbo";41;"Elqui";4105;"Paiguano";2031;4722
"1017";4;"Coquimbo";41;"Elqui";4105;"Paiguano";2032;4722
"1018";4;"Coquimbo";41;"Elqui";4105;"Paiguano";2033;4721
"1019";4;"Coquimbo";41;"Elqui";4105;"Paiguano";2034;4718
"1020";4;"Coquimbo";41;"Elqui";4105;"Paiguano";2035;4716
"1021";4;"Coquimbo";41;"Elqui";4106;"Vicuña";2002;24584
"1022";4;"Coquimbo";41;"Elqui";4106;"Vicuña";2003;24819
"1023";4;"Coquimbo";41;"Elqui";4106;"Vicuña";2004;25053
"1024";4;"Coquimbo";41;"Elqui";4106;"Vicuña";2005;25285
"1025";4;"Coquimbo";41;"Elqui";4106;"Vicuña";2006;25526
"1026";4;"Coquimbo";41;"Elqui";4106;"Vicuña";2007;25763
"1027";4;"Coquimbo";41;"Elqui";4106;"Vicuña";2008;26024
"1028";4;"Coquimbo";41;"Elqui";4106;"Vicuña";2009;26307
"1029";4;"Coquimbo";41;"Elqui";4106;"Vicuña";2010;26599
"1030";4;"Coquimbo";41;"Elqui";4106;"Vicuña";2011;26900
"1031";4;"Coquimbo";41;"Elqui";4106;"Vicuña";2012;27209
"1032";4;"Coquimbo";41;"Elqui";4106;"Vicuña";2013;27508
"1033";4;"Coquimbo";41;"Elqui";4106;"Vicuña";2014;27813
"1034";4;"Coquimbo";41;"Elqui";4106;"Vicuña";2015;28121
"1035";4;"Coquimbo";41;"Elqui";4106;"Vicuña";2016;28407
"1036";4;"Coquimbo";41;"Elqui";4106;"Vicuña";2017;28706
"1037";4;"Coquimbo";41;"Elqui";4106;"Vicuña";2018;29050
"1038";4;"Coquimbo";41;"Elqui";4106;"Vicuña";2019;29402
"1039";4;"Coquimbo";41;"Elqui";4106;"Vicuña";2020;29741
"1040";4;"Coquimbo";41;"Elqui";4106;"Vicuña";2021;29990
"1041";4;"Coquimbo";41;"Elqui";4106;"Vicuña";2022;30187
"1042";4;"Coquimbo";41;"Elqui";4106;"Vicuña";2023;30370
"1043";4;"Coquimbo";41;"Elqui";4106;"Vicuña";2024;30541
"1044";4;"Coquimbo";41;"Elqui";4106;"Vicuña";2025;30703
"1045";4;"Coquimbo";41;"Elqui";4106;"Vicuña";2026;30856
"1046";4;"Coquimbo";41;"Elqui";4106;"Vicuña";2027;31001
"1047";4;"Coquimbo";41;"Elqui";4106;"Vicuña";2028;31136
"1048";4;"Coquimbo";41;"Elqui";4106;"Vicuña";2029;31264
"1049";4;"Coquimbo";41;"Elqui";4106;"Vicuña";2030;31383
"1050";4;"Coquimbo";41;"Elqui";4106;"Vicuña";2031;31497
"1051";4;"Coquimbo";41;"Elqui";4106;"Vicuña";2032;31604
"1052";4;"Coquimbo";41;"Elqui";4106;"Vicuña";2033;31700
"1053";4;"Coquimbo";41;"Elqui";4106;"Vicuña";2034;31787
"1054";4;"Coquimbo";41;"Elqui";4106;"Vicuña";2035;31865
"1055";4;"Coquimbo";42;"Choapa";4201;"Illapel";2002;31607
"1056";4;"Coquimbo";42;"Choapa";4201;"Illapel";2003;31524
"1057";4;"Coquimbo";42;"Choapa";4201;"Illapel";2004;31453
"1058";4;"Coquimbo";42;"Choapa";4201;"Illapel";2005;31394
"1059";4;"Coquimbo";42;"Choapa";4201;"Illapel";2006;31357
"1060";4;"Coquimbo";42;"Choapa";4201;"Illapel";2007;31329
"1061";4;"Coquimbo";42;"Choapa";4201;"Illapel";2008;31340
"1062";4;"Coquimbo";42;"Choapa";4201;"Illapel";2009;31388
"1063";4;"Coquimbo";42;"Choapa";4201;"Illapel";2010;31455
"1064";4;"Coquimbo";42;"Choapa";4201;"Illapel";2011;31544
"1065";4;"Coquimbo";42;"Choapa";4201;"Illapel";2012;31648
"1066";4;"Coquimbo";42;"Choapa";4201;"Illapel";2013;31748
"1067";4;"Coquimbo";42;"Choapa";4201;"Illapel";2014;31862
"1068";4;"Coquimbo";42;"Choapa";4201;"Illapel";2015;31987
"1069";4;"Coquimbo";42;"Choapa";4201;"Illapel";2016;32095
"1070";4;"Coquimbo";42;"Choapa";4201;"Illapel";2017;32224
"1071";4;"Coquimbo";42;"Choapa";4201;"Illapel";2018;32411
"1072";4;"Coquimbo";42;"Choapa";4201;"Illapel";2019;32610
"1073";4;"Coquimbo";42;"Choapa";4201;"Illapel";2020;32801
"1074";4;"Coquimbo";42;"Choapa";4201;"Illapel";2021;32899
"1075";4;"Coquimbo";42;"Choapa";4201;"Illapel";2022;32949
"1076";4;"Coquimbo";42;"Choapa";4201;"Illapel";2023;32987
"1077";4;"Coquimbo";42;"Choapa";4201;"Illapel";2024;33021
"1078";4;"Coquimbo";42;"Choapa";4201;"Illapel";2025;33051
"1079";4;"Coquimbo";42;"Choapa";4201;"Illapel";2026;33079
"1080";4;"Coquimbo";42;"Choapa";4201;"Illapel";2027;33103
"1081";4;"Coquimbo";42;"Choapa";4201;"Illapel";2028;33125
"1082";4;"Coquimbo";42;"Choapa";4201;"Illapel";2029;33144
"1083";4;"Coquimbo";42;"Choapa";4201;"Illapel";2030;33160
"1084";4;"Coquimbo";42;"Choapa";4201;"Illapel";2031;33176
"1085";4;"Coquimbo";42;"Choapa";4201;"Illapel";2032;33190
"1086";4;"Coquimbo";42;"Choapa";4201;"Illapel";2033;33199
"1087";4;"Coquimbo";42;"Choapa";4201;"Illapel";2034;33204
"1088";4;"Coquimbo";42;"Choapa";4201;"Illapel";2035;33204
"1089";4;"Coquimbo";42;"Choapa";4202;"Canela";2002;9765
"1090";4;"Coquimbo";42;"Choapa";4202;"Canela";2003;9700
"1091";4;"Coquimbo";42;"Choapa";4202;"Canela";2004;9639
"1092";4;"Coquimbo";42;"Choapa";4202;"Canela";2005;9584
"1093";4;"Coquimbo";42;"Choapa";4202;"Canela";2006;9537
"1094";4;"Coquimbo";42;"Choapa";4202;"Canela";2007;9494
"1095";4;"Coquimbo";42;"Choapa";4202;"Canela";2008;9463
"1096";4;"Coquimbo";42;"Choapa";4202;"Canela";2009;9445
"1097";4;"Coquimbo";42;"Choapa";4202;"Canela";2010;9433
"1098";4;"Coquimbo";42;"Choapa";4202;"Canela";2011;9428
"1099";4;"Coquimbo";42;"Choapa";4202;"Canela";2012;9429
"1100";4;"Coquimbo";42;"Choapa";4202;"Canela";2013;9428
"1101";4;"Coquimbo";42;"Choapa";4202;"Canela";2014;9433
"1102";4;"Coquimbo";42;"Choapa";4202;"Canela";2015;9443
"1103";4;"Coquimbo";42;"Choapa";4202;"Canela";2016;9446
"1104";4;"Coquimbo";42;"Choapa";4202;"Canela";2017;9456
"1105";4;"Coquimbo";42;"Choapa";4202;"Canela";2018;9485
"1106";4;"Coquimbo";42;"Choapa";4202;"Canela";2019;9516
"1107";4;"Coquimbo";42;"Choapa";4202;"Canela";2020;9546
"1108";4;"Coquimbo";42;"Choapa";4202;"Canela";2021;9548
"1109";4;"Coquimbo";42;"Choapa";4202;"Canela";2022;9537
"1110";4;"Coquimbo";42;"Choapa";4202;"Canela";2023;9524
"1111";4;"Coquimbo";42;"Choapa";4202;"Canela";2024;9509
"1112";4;"Coquimbo";42;"Choapa";4202;"Canela";2025;9494
"1113";4;"Coquimbo";42;"Choapa";4202;"Canela";2026;9478
"1114";4;"Coquimbo";42;"Choapa";4202;"Canela";2027;9462
"1115";4;"Coquimbo";42;"Choapa";4202;"Canela";2028;9446
"1116";4;"Coquimbo";42;"Choapa";4202;"Canela";2029;9429
"1117";4;"Coquimbo";42;"Choapa";4202;"Canela";2030;9411
"1118";4;"Coquimbo";42;"Choapa";4202;"Canela";2031;9394
"1119";4;"Coquimbo";42;"Choapa";4202;"Canela";2032;9377
"1120";4;"Coquimbo";42;"Choapa";4202;"Canela";2033;9358
"1121";4;"Coquimbo";42;"Choapa";4202;"Canela";2034;9339
"1122";4;"Coquimbo";42;"Choapa";4202;"Canela";2035;9319
"1123";4;"Coquimbo";42;"Choapa";4203;"Los Vilos";2002;17920
"1124";4;"Coquimbo";42;"Choapa";4203;"Los Vilos";2003;18167
"1125";4;"Coquimbo";42;"Choapa";4203;"Los Vilos";2004;18414
"1126";4;"Coquimbo";42;"Choapa";4203;"Los Vilos";2005;18663
"1127";4;"Coquimbo";42;"Choapa";4203;"Los Vilos";2006;18919
"1128";4;"Coquimbo";42;"Choapa";4203;"Los Vilos";2007;19176
"1129";4;"Coquimbo";42;"Choapa";4203;"Los Vilos";2008;19450
"1130";4;"Coquimbo";42;"Choapa";4203;"Los Vilos";2009;19745
"1131";4;"Coquimbo";42;"Choapa";4203;"Los Vilos";2010;20047
"1132";4;"Coquimbo";42;"Choapa";4203;"Los Vilos";2011;20360
"1133";4;"Coquimbo";42;"Choapa";4203;"Los Vilos";2012;20680
"1134";4;"Coquimbo";42;"Choapa";4203;"Los Vilos";2013;20994
"1135";4;"Coquimbo";42;"Choapa";4203;"Los Vilos";2014;21316
"1136";4;"Coquimbo";42;"Choapa";4203;"Los Vilos";2015;21642
"1137";4;"Coquimbo";42;"Choapa";4203;"Los Vilos";2016;21954
"1138";4;"Coquimbo";42;"Choapa";4203;"Los Vilos";2017;22279
"1139";4;"Coquimbo";42;"Choapa";4203;"Los Vilos";2018;22641
"1140";4;"Coquimbo";42;"Choapa";4203;"Los Vilos";2019;23011
"1141";4;"Coquimbo";42;"Choapa";4203;"Los Vilos";2020;23374
"1142";4;"Coquimbo";42;"Choapa";4203;"Los Vilos";2021;23668
"1143";4;"Coquimbo";42;"Choapa";4203;"Los Vilos";2022;23924
"1144";4;"Coquimbo";42;"Choapa";4203;"Los Vilos";2023;24170
"1145";4;"Coquimbo";42;"Choapa";4203;"Los Vilos";2024;24408
"1146";4;"Coquimbo";42;"Choapa";4203;"Los Vilos";2025;24641
"1147";4;"Coquimbo";42;"Choapa";4203;"Los Vilos";2026;24868
"1148";4;"Coquimbo";42;"Choapa";4203;"Los Vilos";2027;25089
"1149";4;"Coquimbo";42;"Choapa";4203;"Los Vilos";2028;25305
"1150";4;"Coquimbo";42;"Choapa";4203;"Los Vilos";2029;25516
"1151";4;"Coquimbo";42;"Choapa";4203;"Los Vilos";2030;25722
"1152";4;"Coquimbo";42;"Choapa";4203;"Los Vilos";2031;25924
"1153";4;"Coquimbo";42;"Choapa";4203;"Los Vilos";2032;26120
"1154";4;"Coquimbo";42;"Choapa";4203;"Los Vilos";2033;26310
"1155";4;"Coquimbo";42;"Choapa";4203;"Los Vilos";2034;26493
"1156";4;"Coquimbo";42;"Choapa";4203;"Los Vilos";2035;26670
"1157";4;"Coquimbo";42;"Choapa";4204;"Salamanca";2002;23975
"1158";4;"Coquimbo";42;"Choapa";4204;"Salamanca";2003;24210
"1159";4;"Coquimbo";42;"Choapa";4204;"Salamanca";2004;24443
"1160";4;"Coquimbo";42;"Choapa";4204;"Salamanca";2005;24675
"1161";4;"Coquimbo";42;"Choapa";4204;"Salamanca";2006;24914
"1162";4;"Coquimbo";42;"Choapa";4204;"Salamanca";2007;25152
"1163";4;"Coquimbo";42;"Choapa";4204;"Salamanca";2008;25411
"1164";4;"Coquimbo";42;"Choapa";4204;"Salamanca";2009;25692
"1165";4;"Coquimbo";42;"Choapa";4204;"Salamanca";2010;25983
"1166";4;"Coquimbo";42;"Choapa";4204;"Salamanca";2011;26283
"1167";4;"Coquimbo";42;"Choapa";4204;"Salamanca";2012;26589
"1168";4;"Coquimbo";42;"Choapa";4204;"Salamanca";2013;26888
"1169";4;"Coquimbo";42;"Choapa";4204;"Salamanca";2014;27191
"1170";4;"Coquimbo";42;"Choapa";4204;"Salamanca";2015;27497
"1171";4;"Coquimbo";42;"Choapa";4204;"Salamanca";2016;27782
"1172";4;"Coquimbo";42;"Choapa";4204;"Salamanca";2017;28080
"1173";4;"Coquimbo";42;"Choapa";4204;"Salamanca";2018;28423
"1174";4;"Coquimbo";42;"Choapa";4204;"Salamanca";2019;28772
"1175";4;"Coquimbo";42;"Choapa";4204;"Salamanca";2020;29110
"1176";4;"Coquimbo";42;"Choapa";4204;"Salamanca";2021;29359
"1177";4;"Coquimbo";42;"Choapa";4204;"Salamanca";2022;29560
"1178";4;"Coquimbo";42;"Choapa";4204;"Salamanca";2023;29743
"1179";4;"Coquimbo";42;"Choapa";4204;"Salamanca";2024;29916
"1180";4;"Coquimbo";42;"Choapa";4204;"Salamanca";2025;30081
"1181";4;"Coquimbo";42;"Choapa";4204;"Salamanca";2026;30236
"1182";4;"Coquimbo";42;"Choapa";4204;"Salamanca";2027;30384
"1183";4;"Coquimbo";42;"Choapa";4204;"Salamanca";2028;30524
"1184";4;"Coquimbo";42;"Choapa";4204;"Salamanca";2029;30654
"1185";4;"Coquimbo";42;"Choapa";4204;"Salamanca";2030;30778
"1186";4;"Coquimbo";42;"Choapa";4204;"Salamanca";2031;30896
"1187";4;"Coquimbo";42;"Choapa";4204;"Salamanca";2032;31006
"1188";4;"Coquimbo";42;"Choapa";4204;"Salamanca";2033;31106
"1189";4;"Coquimbo";42;"Choapa";4204;"Salamanca";2034;31198
"1190";4;"Coquimbo";42;"Choapa";4204;"Salamanca";2035;31281
"1191";4;"Coquimbo";43;"Limarí";4301;"Ovalle";2002;102164
"1192";4;"Coquimbo";43;"Limarí";4301;"Ovalle";2003;102959
"1193";4;"Coquimbo";43;"Limarí";4301;"Ovalle";2004;103752
"1194";4;"Coquimbo";43;"Limarí";4301;"Ovalle";2005;104551
"1195";4;"Coquimbo";43;"Limarí";4301;"Ovalle";2006;105383
"1196";4;"Coquimbo";43;"Limarí";4301;"Ovalle";2007;106216
"1197";4;"Coquimbo";43;"Limarí";4301;"Ovalle";2008;107150
"1198";4;"Coquimbo";43;"Limarí";4301;"Ovalle";2009;108180
"1199";4;"Coquimbo";43;"Limarí";4301;"Ovalle";2010;109255
"1200";4;"Coquimbo";43;"Limarí";4301;"Ovalle";2011;110378
"1201";4;"Coquimbo";43;"Limarí";4301;"Ovalle";2012;111534
"1202";4;"Coquimbo";43;"Limarí";4301;"Ovalle";2013;112657
"1203";4;"Coquimbo";43;"Limarí";4301;"Ovalle";2014;113809
"1204";4;"Coquimbo";43;"Limarí";4301;"Ovalle";2015;114982
"1205";4;"Coquimbo";43;"Limarí";4301;"Ovalle";2016;116071
"1206";4;"Coquimbo";43;"Limarí";4301;"Ovalle";2017;117221
"1207";4;"Coquimbo";43;"Limarí";4301;"Ovalle";2018;118563
"1208";4;"Coquimbo";43;"Limarí";4301;"Ovalle";2019;119936
"1209";4;"Coquimbo";43;"Limarí";4301;"Ovalle";2020;121269
"1210";4;"Coquimbo";43;"Limarí";4301;"Ovalle";2021;122241
"1211";4;"Coquimbo";43;"Limarí";4301;"Ovalle";2022;123013
"1212";4;"Coquimbo";43;"Limarí";4301;"Ovalle";2023;123724
"1213";4;"Coquimbo";43;"Limarí";4301;"Ovalle";2024;124401
"1214";4;"Coquimbo";43;"Limarí";4301;"Ovalle";2025;125046
"1215";4;"Coquimbo";43;"Limarí";4301;"Ovalle";2026;125662
"1216";4;"Coquimbo";43;"Limarí";4301;"Ovalle";2027;126252
"1217";4;"Coquimbo";43;"Limarí";4301;"Ovalle";2028;126812
"1218";4;"Coquimbo";43;"Limarí";4301;"Ovalle";2029;127346
"1219";4;"Coquimbo";43;"Limarí";4301;"Ovalle";2030;127854
"1220";4;"Coquimbo";43;"Limarí";4301;"Ovalle";2031;128346
"1221";4;"Coquimbo";43;"Limarí";4301;"Ovalle";2032;128811
"1222";4;"Coquimbo";43;"Limarí";4301;"Ovalle";2033;129245
"1223";4;"Coquimbo";43;"Limarí";4301;"Ovalle";2034;129647
"1224";4;"Coquimbo";43;"Limarí";4301;"Ovalle";2035;130019
"1225";4;"Coquimbo";43;"Limarí";4302;"Combarbalá";2002;14000
"1226";4;"Coquimbo";43;"Limarí";4302;"Combarbalá";2003;13929
"1227";4;"Coquimbo";43;"Limarí";4302;"Combarbalá";2004;13863
"1228";4;"Coquimbo";43;"Limarí";4302;"Combarbalá";2005;13802
"1229";4;"Coquimbo";43;"Limarí";4302;"Combarbalá";2006;13750
"1230";4;"Coquimbo";43;"Limarí";4302;"Combarbalá";2007;13703
"1231";4;"Coquimbo";43;"Limarí";4302;"Combarbalá";2008;13672
"1232";4;"Coquimbo";43;"Limarí";4302;"Combarbalá";2009;13656
"1233";4;"Coquimbo";43;"Limarí";4302;"Combarbalá";2010;13650
"1234";4;"Coquimbo";43;"Limarí";4302;"Combarbalá";2011;13653
"1235";4;"Coquimbo";43;"Limarí";4302;"Combarbalá";2012;13662
"1236";4;"Coquimbo";43;"Limarí";4302;"Combarbalá";2013;13670
"1237";4;"Coquimbo";43;"Limarí";4302;"Combarbalá";2014;13684
"1238";4;"Coquimbo";43;"Limarí";4302;"Combarbalá";2015;13704
"1239";4;"Coquimbo";43;"Limarí";4302;"Combarbalá";2016;13716
"1240";4;"Coquimbo";43;"Limarí";4302;"Combarbalá";2017;13737
"1241";4;"Coquimbo";43;"Limarí";4302;"Combarbalá";2018;13782
"1242";4;"Coquimbo";43;"Limarí";4302;"Combarbalá";2019;13834
"1243";4;"Coquimbo";43;"Limarí";4302;"Combarbalá";2020;13884
"1244";4;"Coquimbo";43;"Limarí";4302;"Combarbalá";2021;13893
"1245";4;"Coquimbo";43;"Limarí";4302;"Combarbalá";2022;13883
"1246";4;"Coquimbo";43;"Limarí";4302;"Combarbalá";2023;13870
"1247";4;"Coquimbo";43;"Limarí";4302;"Combarbalá";2024;13855
"1248";4;"Coquimbo";43;"Limarí";4302;"Combarbalá";2025;13839
"1249";4;"Coquimbo";43;"Limarí";4302;"Combarbalá";2026;13823
"1250";4;"Coquimbo";43;"Limarí";4302;"Combarbalá";2027;13806
"1251";4;"Coquimbo";43;"Limarí";4302;"Combarbalá";2028;13789
"1252";4;"Coquimbo";43;"Limarí";4302;"Combarbalá";2029;13771
"1253";4;"Coquimbo";43;"Limarí";4302;"Combarbalá";2030;13753
"1254";4;"Coquimbo";43;"Limarí";4302;"Combarbalá";2031;13737
"1255";4;"Coquimbo";43;"Limarí";4302;"Combarbalá";2032;13720
"1256";4;"Coquimbo";43;"Limarí";4302;"Combarbalá";2033;13701
"1257";4;"Coquimbo";43;"Limarí";4302;"Combarbalá";2034;13683
"1258";4;"Coquimbo";43;"Limarí";4302;"Combarbalá";2035;13662
"1259";4;"Coquimbo";43;"Limarí";4303;"Monte Patria";2002;31314
"1260";4;"Coquimbo";43;"Limarí";4303;"Monte Patria";2003;31263
"1261";4;"Coquimbo";43;"Limarí";4303;"Monte Patria";2004;31218
"1262";4;"Coquimbo";43;"Limarí";4303;"Monte Patria";2005;31180
"1263";4;"Coquimbo";43;"Limarí";4303;"Monte Patria";2006;31159
"1264";4;"Coquimbo";43;"Limarí";4303;"Monte Patria";2007;31143
"1265";4;"Coquimbo";43;"Limarí";4303;"Monte Patria";2008;31164
"1266";4;"Coquimbo";43;"Limarí";4303;"Monte Patria";2009;31215
"1267";4;"Coquimbo";43;"Limarí";4303;"Monte Patria";2010;31284
"1268";4;"Coquimbo";43;"Limarí";4303;"Monte Patria";2011;31372
"1269";4;"Coquimbo";43;"Limarí";4303;"Monte Patria";2012;31472
"1270";4;"Coquimbo";43;"Limarí";4303;"Monte Patria";2013;31567
"1271";4;"Coquimbo";43;"Limarí";4303;"Monte Patria";2014;31673
"1272";4;"Coquimbo";43;"Limarí";4303;"Monte Patria";2015;31787
"1273";4;"Coquimbo";43;"Limarí";4303;"Monte Patria";2016;31883
"1274";4;"Coquimbo";43;"Limarí";4303;"Monte Patria";2017;31999
"1275";4;"Coquimbo";43;"Limarí";4303;"Monte Patria";2018;32170
"1276";4;"Coquimbo";43;"Limarí";4303;"Monte Patria";2019;32352
"1277";4;"Coquimbo";43;"Limarí";4303;"Monte Patria";2020;32527
"1278";4;"Coquimbo";43;"Limarí";4303;"Monte Patria";2021;32607
"1279";4;"Coquimbo";43;"Limarí";4303;"Monte Patria";2022;32638
"1280";4;"Coquimbo";43;"Limarí";4303;"Monte Patria";2023;32657
"1281";4;"Coquimbo";43;"Limarí";4303;"Monte Patria";2024;32672
"1282";4;"Coquimbo";43;"Limarí";4303;"Monte Patria";2025;32682
